,id_orig,id_dest,distance_m,location,address,dest_lat,dest_lon,orig_lat,orig_lon,dest_type,population,hispanic,non-hispanic,white,black,native,asian,pacific_islander,other,multiple_races,Weighted_dist,KP_factor,new_location,matching
61256,131350501051000,131350502262-bg_centroid,9786.284756917586,Gwinett_GA,,34.0506235,-84.0038883,34.135637,-83.9763925,,2,0,2,2,0,0,0,2,0,0,19572.569513835173,32.89291294751415,1,1.0
61847,131350501051001,131350502262-bg_centroid,9931.977186809583,Gwinett_GA,,34.0506235,-84.0038883,34.1375564,-83.9791176,,11,1,10,11,9,1,1,0,0,0,109251.74905490542,34.64878894140973,1,1.0
62438,131350501051002,131350502262-bg_centroid,9504.661471138706,Gwinett_GA,,34.0506235,-84.0038883,34.1351465,-83.9885074,,10,1,9,10,5,3,2,0,0,0,95046.61471138707,29.74706753391155,1,1.0
63029,131350501051006,131350502262-bg_centroid,9143.152465969397,Gwinett_GA,,34.0506235,-84.0038883,34.1324488,-83.9940952,,54,8,46,54,10,37,0,1,0,6,493730.23316234746,26.14579392735381,1,1.0
63620,131350501051007,131350502262-bg_centroid,9072.201476230131,Gwinett_GA,,34.0506235,-84.0038883,34.1315751,-83.9916057,,27,7,20,18,7,10,1,0,0,0,244949.43985821356,25.491933450271286,1,1.0
64211,131350501051009,131350502262-bg_centroid,8570.525401089408,Gwinett_GA,,34.0506235,-84.0038883,34.1265555,-83.9879096,,1,0,1,1,1,0,0,0,0,0,8570.525401089408,21.312347374805316,1,1.0
64802,131350501051010,131350502262-bg_centroid,8383.168813652437,Gwinett_GA,,34.0506235,-84.0038883,34.1254502,-83.9927658,,71,2,69,69,15,53,0,0,0,1,595204.9857693231,19.933641637422383,1,1.0
65393,131350501051011,131350502262-bg_centroid,8305.56891784765,Gwinett_GA,,34.0506235,-84.0038883,34.1249223,-83.9946267,,24,8,16,17,4,11,0,0,0,2,199333.6540283436,19.389064394242396,1,1.0
65984,131350501051012,131350502262-bg_centroid,8211.350504520204,Gwinett_GA,,34.0506235,-84.0038883,34.1240137,-83.9939929,,18,0,18,17,0,17,0,0,0,0,147804.30908136367,18.74782115620431,1,1.0
66575,131350501051013,131350502262-bg_centroid,8065.316173512484,Gwinett_GA,,34.0506235,-84.0038883,34.1225939,-83.993001,,39,0,39,37,0,37,0,0,0,0,314547.3307669869,17.795577054870588,1,1.0
67166,131350501051014,131350502262-bg_centroid,8892.564402362501,Gwinett_GA,,34.0506235,-84.0038883,34.130357,-83.9964259,,45,0,45,44,3,41,0,0,0,0,400165.39810631255,23.908638239190665,1,1.0
67757,131350501051015,131350502262-bg_centroid,9048.342148173924,Gwinett_GA,,34.0506235,-84.0038883,34.1318404,-83.9977936,,1,0,1,0,0,0,0,0,0,0,9048.342148173924,25.275748409905805,1,1.0
68348,131350501051016,131350502262-bg_centroid,8831.327099508888,Gwinett_GA,,34.0506235,-84.0038883,34.129924,-83.9985873,,9,2,7,9,4,2,1,1,0,1,79481.94389557999,23.391691674560573,1,1.0
68939,131350501051018,131350502262-bg_centroid,8237.085894256363,Gwinett_GA,,34.0506235,-84.0038883,34.1246613,-84.0009496,,11,0,11,11,3,7,0,1,0,0,90607.94483682,18.920838877739225,1,1.0
69530,131350501051019,131350502262-bg_centroid,8230.53174386617,Gwinett_GA,,34.0506235,-84.0038883,34.1244764,-83.9979069,,27,1,26,26,17,9,0,0,0,0,222224.35708438657,18.87662469692336,1,1.0
70121,131350501051020,131350502262-bg_centroid,8505.58317942996,Gwinett_GA,,34.0506235,-84.0038883,34.1268332,-83.9959542,,49,4,45,47,4,38,0,3,0,2,416773.57579206803,20.8239794979567,1,1.0
70712,131350501051021,131350502262-bg_centroid,7920.809629574373,Gwinett_GA,,34.0506235,-84.0038883,34.1217916,-84.0002048,,7,0,7,7,7,0,0,0,0,0,55445.667407020606,16.90091398371786,1,1.0
71303,131350501051022,131350502262-bg_centroid,8040.687305310067,Gwinett_GA,,34.0506235,-84.0038883,34.1228934,-84.0009257,,10,5,5,7,5,1,0,0,0,1,80406.87305310067,17.63981501669849,1,1.0
71894,131350501051024,131350502262-bg_centroid,7761.067094704042,Gwinett_GA,,34.0506235,-84.0038883,34.1198956,-83.9935736,,172,62,110,156,89,32,0,8,0,27,1334903.5402890951,15.964171093846236,1,1.0
72485,131350501051025,131350502262-bg_centroid,7769.219163052644,Gwinett_GA,,34.0506235,-84.0038883,34.120234,-83.9966217,,3,1,2,2,0,2,0,0,0,0,23307.657489157933,16.010693153793998,1,1.0
73076,131350501051026,131350502262-bg_centroid,7602.359692172848,Gwinett_GA,,34.0506235,-84.0038883,34.1187078,-83.9963551,,17,2,15,17,10,3,0,2,0,2,129240.11476693841,15.084920491503402,1,1.0
73667,131350501051027,131350502262-bg_centroid,7725.331498999135,Gwinett_GA,,34.0506235,-84.0038883,34.1198826,-83.9972728,,10,0,10,10,9,1,0,0,0,0,77253.31498999136,15.761825786961813,1,1.0
74258,131350501051028,131350502262-bg_centroid,7873.21603337738,Gwinett_GA,,34.0506235,-84.0038883,34.1208496,-83.9929742,,12,2,10,10,0,10,0,0,0,0,94478.59240052856,16.61621390040004,1,1.0
74849,131350501051029,131350502262-bg_centroid,7945.1510866501985,Gwinett_GA,,34.0506235,-84.0038883,34.1215883,-83.9938268,,7,0,7,7,0,7,0,0,0,0,55616.05760655139,17.048402291560656,1,1.0
75440,131350501051030,131350502262-bg_centroid,8106.801095440284,Gwinett_GA,,34.0506235,-84.0038883,34.1231261,-83.9946393,,21,9,12,15,0,12,0,0,0,3,170242.82300424596,18.061058762738437,1,1.0
76031,131350501051031,131350502262-bg_centroid,7919.588482471351,Gwinett_GA,,34.0506235,-84.0038883,34.1211548,-83.9919367,,22,5,17,18,1,17,0,0,0,0,174230.94661436972,16.89354858533025,1,1.0
76622,131350501051032,131350502262-bg_centroid,7402.417312464113,Gwinett_GA,,34.0506235,-84.0038883,34.1167698,-83.9948187,,72,35,37,61,33,4,3,1,0,20,532974.0464974161,14.045826331773046,1,1.0
77213,131350501051033,131350502262-bg_centroid,7546.524971145117,Gwinett_GA,,34.0506235,-84.0038883,34.1182799,-83.9974311,,24,5,19,22,17,2,0,0,0,3,181116.5993074828,14.787247494983735,1,1.0
77804,131350501051034,131350502262-bg_centroid,7717.243619112522,Gwinett_GA,,34.0506235,-84.0038883,34.1199092,-83.9990236,,25,9,16,20,13,4,0,2,0,1,192931.09047781304,15.716386952916261,1,1.0
78395,131350501051035,131350502262-bg_centroid,7823.875083351661,Gwinett_GA,,34.0506235,-84.0038883,34.1208899,-83.999468,,23,4,19,21,11,5,0,2,0,3,179949.1269170882,16.32612346291774,1,1.0
78986,131350501052000,131350502262-bg_centroid,9872.492029411898,Gwinett_GA,,34.0506235,-84.0038883,34.1276424,-83.9505545,,10,9,1,9,6,1,0,0,0,2,98724.92029411899,33.920830213961274,1,1.0
79577,131350501052001,131350502262-bg_centroid,9768.647022178797,Gwinett_GA,,34.0506235,-84.0038883,34.1276383,-83.9528501,,100,9,91,91,28,22,0,41,0,0,976864.7022178797,32.686474090055846,1,1.0
80168,131350501052002,131350502262-bg_centroid,9820.219278443148,Gwinett_GA,,34.0506235,-84.0038883,34.1290517,-83.9548604,,17,3,14,13,8,2,0,3,0,0,166943.7277335335,33.29377021253639,1,1.0
80759,131350501052003,131350502262-bg_centroid,9645.807941767382,Gwinett_GA,,34.0506235,-84.0038883,34.1273885,-83.9551064,,17,5,12,16,8,2,3,2,0,1,163978.7350100455,31.28420720181619,1,1.0
81350,131350501052004,131350502262-bg_centroid,9685.812510091237,Gwinett_GA,,34.0506235,-84.0038883,34.1286697,-83.9571795,,70,9,61,62,29,12,0,18,0,3,678006.8757063865,31.734144472568016,1,1.0
81941,131350501052005,131350502262-bg_centroid,9449.97674393469,Gwinett_GA,,34.0506235,-84.0038883,34.1275539,-83.9602805,,189,27,162,176,56,53,0,56,0,11,1786045.6046036566,29.172036720153137,1,1.0
82532,131350501052011,131350502262-bg_centroid,8467.068981383223,Gwinett_GA,,34.0506235,-84.0038883,34.1234917,-83.9772024,,294,171,123,249,120,35,2,2,1,89,2489318.280526668,20.539654251226683,1,1.0
83123,131350501052012,131350502262-bg_centroid,8311.665643641143,Gwinett_GA,,34.0506235,-84.0038883,34.1215465,-83.9753848,,150,109,41,127,54,11,6,0,0,56,1246749.8465461715,19.431305850879752,1,1.0
83714,131350501052013,131350502262-bg_centroid,8432.8088276755,Gwinett_GA,,34.0506235,-84.0038883,34.1229257,-83.976254,,83,30,53,73,40,17,2,1,0,13,699923.1326970665,20.289998084521937,1,1.0
84305,131350501052014,131350502262-bg_centroid,8327.056769563776,Gwinett_GA,,34.0506235,-84.0038883,34.1221581,-83.9771371,,57,36,21,47,6,14,2,1,0,24,474642.23586513527,19.53835386971227,1,1.0
84896,131350501052016,131350502262-bg_centroid,9236.612258366762,Gwinett_GA,,34.0506235,-84.0038883,34.1307844,-83.9775903,,6,2,4,1,0,0,0,0,0,1,55419.673550200576,27.032753297039495,1,1.0
85487,131350501052019,131350502262-bg_centroid,7449.163264360425,Gwinett_GA,,34.0506235,-84.0038883,34.1150601,-83.9817619,,7,6,1,2,0,0,1,1,0,0,52144.14285052298,14.282163710255851,1,1.0
86078,131350501052022,131350502262-bg_centroid,8155.3399587470685,Gwinett_GA,,34.0506235,-84.0038883,34.1202261,-83.9759702,,38,17,21,38,16,12,4,0,0,6,309902.91843238863,18.376714207237786,1,1.0
86669,131350501052024,131350502262-bg_centroid,7930.034837139065,Gwinett_GA,,34.0506235,-84.0038883,34.1157936,-83.9689176,,284,22,262,273,101,90,0,68,0,14,2252129.8937474946,16.956660060984763,1,1.0
87260,131350501052025,131350502262-bg_centroid,7780.874525800899,Gwinett_GA,,34.0506235,-84.0038883,34.1141299,-83.96841,,2,1,1,1,0,1,0,0,0,0,15561.749051601799,16.077443325276906,1,1.0
87851,131350501052026,131350502262-bg_centroid,8755.828380284142,Gwinett_GA,,34.0506235,-84.0038883,34.122631,-83.965413,,21,2,19,17,17,0,0,0,0,0,183872.39598596698,22.76971364565386,1,1.0
88442,131350501052027,131350502262-bg_centroid,8424.404867853973,Gwinett_GA,,34.0506235,-84.0038883,34.1192691,-83.9651805,,15,3,12,13,9,2,0,0,0,2,126366.0730178096,20.2292227373208,1,1.0
89033,131350501052029,131350502262-bg_centroid,7181.525971833294,Gwinett_GA,,34.0506235,-84.0038883,34.110036,-83.9733116,,268,32,236,256,191,27,4,17,0,17,1924648.9604513226,12.980875533925303,1,1.0
89624,131350501052030,131350502262-bg_centroid,7594.517336673922,Gwinett_GA,,34.0506235,-84.0038883,34.112885,-83.9699898,,1,0,1,0,0,0,0,0,0,0,7594.517336673922,15.042751371736394,1,1.0
90215,131350501052031,131350502262-bg_centroid,6861.157560541838,Gwinett_GA,,34.0506235,-84.0038883,34.1085165,-83.9781132,,25,12,13,19,10,0,1,0,0,8,171528.93901354595,11.5781563940712,1,1.0
90806,131350501052032,131350502262-bg_centroid,6718.883194643169,Gwinett_GA,,34.0506235,-84.0038883,34.105554,-83.9734949,,10,2,8,6,1,2,0,0,0,3,67188.83194643169,11.004835808492047,1,1.0
91397,131350501052033,131350502262-bg_centroid,6889.013715683658,Gwinett_GA,,34.0506235,-84.0038883,34.108119,-83.9760249,,14,4,10,10,6,0,0,0,0,4,96446.19201957122,11.693856636037541,1,1.0
91988,131350501052036,131350502262-bg_centroid,6608.279687136878,Gwinett_GA,,34.0506235,-84.0038883,34.1083073,-83.9866246,,25,1,24,25,21,0,0,4,0,0,165206.99217842196,10.578825284277851,1,1.0
92579,131350501053003,131350502262-bg_centroid,7815.237887568441,Gwinett_GA,,34.0506235,-84.0038883,34.1208818,-84.0015924,,28,2,26,23,5,15,1,2,0,0,218826.66085191636,16.275866152128,1,1.0
93170,131350501053004,131350502262-bg_centroid,7701.813437001954,Gwinett_GA,,34.0506235,-84.0038883,34.1198703,-84.0020259,,70,8,62,64,56,3,0,0,0,5,539126.9405901368,15.63006107338202,1,1.0
93761,131350501053006,131350502262-bg_centroid,7710.933115533559,Gwinett_GA,,34.0506235,-84.0038883,34.1199647,-84.0048726,,4,2,2,2,2,0,0,0,0,0,30843.732462134238,15.681024661256762,1,1.0
94352,131350501053008,131350502262-bg_centroid,7694.128540049647,Gwinett_GA,,34.0506235,-84.0038883,34.1197939,-84.0061098,,1,0,1,1,0,1,0,0,0,0,7694.128540049647,15.587244105653262,1,1.0
94943,131350501053010,131350502262-bg_centroid,7531.764865627447,Gwinett_GA,,34.0506235,-84.0038883,34.1182751,-84.0079381,,9,4,5,8,6,2,0,0,0,0,67785.88379064703,14.709543035618164,1,1.0
95534,131350501053013,131350502262-bg_centroid,7210.690553266068,Gwinett_GA,,34.0506235,-84.0038883,34.11523,-84.0106282,,13,6,7,13,8,0,2,0,0,3,93738.97719245887,13.116717827926388,1,1.0
96125,131350501053014,131350502262-bg_centroid,7350.999768226024,Gwinett_GA,,34.0506235,-84.0038883,34.1165219,-84.0102551,,8,0,8,8,8,0,0,0,0,0,58807.99814580819,13.79038452441371,1,1.0
96716,131350501053015,131350502262-bg_centroid,7452.241788484279,Gwinett_GA,,34.0506235,-84.0038883,34.1175086,-84.009011,,6,2,4,5,4,0,0,0,0,1,44713.45073090567,14.297866901815048,1,1.0
97307,131350501053016,131350502262-bg_centroid,7357.475205258524,Gwinett_GA,,34.0506235,-84.0038883,34.1166879,-84.0083415,,31,3,28,27,20,5,2,0,0,0,228081.73136301423,13.82229697801218,1,1.0
97898,131350501053017,131350502262-bg_centroid,7432.496889567446,Gwinett_GA,,34.0506235,-84.0038883,34.117409,-84.0072047,,17,1,16,17,13,3,0,0,0,1,126352.44712264657,14.197449421266692,1,1.0
98489,131350501053018,131350502262-bg_centroid,7513.017474428922,Gwinett_GA,,34.0506235,-84.0038883,34.1181662,-84.006035,,6,0,6,6,3,3,0,0,0,0,45078.10484657353,14.611435942213065,1,1.0
99080,131350501053019,131350502262-bg_centroid,7570.748827208792,Gwinett_GA,,34.0506235,-84.0038883,34.1187005,-84.0051708,,3,1,2,3,2,0,0,0,0,1,22712.246481626375,14.91566443597697,1,1.0
99671,131350501053020,131350502262-bg_centroid,7630.710733862255,Gwinett_GA,,34.0506235,-84.0038883,34.1192474,-84.0042449,,18,1,17,15,14,1,0,0,0,0,137352.7932095206,15.238355390851638,1,1.0
100262,131350501053021,131350502262-bg_centroid,7549.622867556838,Gwinett_GA,,34.0506235,-84.0038883,34.1185183,-84.003575,,10,0,10,9,9,0,0,0,0,0,75496.22867556839,14.803608391425607,1,1.0
100853,131350501053023,131350502262-bg_centroid,6325.668155049086,Gwinett_GA,,34.0506235,-84.0038883,34.1067886,-84.0148031,,56,21,35,47,38,0,0,0,0,9,354237.4166827488,9.563702700940667,1,1.0
101444,131350501053024,131350502262-bg_centroid,7098.694343802137,Gwinett_GA,,34.0506235,-84.0038883,34.1142753,-84.0098026,,17,1,16,16,11,4,0,0,0,1,120677.80384463634,12.60268704782138,1,1.0
102035,131350501053026,131350502262-bg_centroid,6424.27911330282,Gwinett_GA,,34.0506235,-84.0038883,34.1083399,-84.0070252,,28,17,11,15,7,2,0,0,0,6,179879.81517247896,9.906336248416437,1,1.0
102626,131350501053027,131350502262-bg_centroid,6864.932049015333,Gwinett_GA,,34.0506235,-84.0038883,34.1123505,-84.0052781,,15,5,10,15,8,2,0,0,0,5,102973.98073523,11.59376639151401,1,1.0
103217,131350501053028,131350502262-bg_centroid,6999.531534307116,Gwinett_GA,,34.0506235,-84.0038883,34.1135584,-84.0054513,,24,0,24,23,18,5,0,0,0,0,167988.7568233708,12.16439752404636,1,1.0
103808,131350501053029,131350502262-bg_centroid,6773.816749509347,Gwinett_GA,,34.0506235,-84.0038883,34.1115359,-84.0049131,,11,1,10,7,6,0,0,0,0,1,74511.98424460282,11.222756735302553,1,1.0
104399,131350501053030,131350502262-bg_centroid,7173.619625490795,Gwinett_GA,,34.0506235,-84.0038883,34.1150178,-84.0086276,,7,3,4,7,4,0,0,0,0,3,50215.337378435564,12.944292489202823,1,1.0
104990,131350501053031,131350502262-bg_centroid,7283.626342580621,Gwinett_GA,,34.0506235,-84.0038883,34.1159634,-84.0094683,,17,3,14,17,11,4,2,0,0,0,123821.64782387056,13.462692430941264,1,1.0
105581,131350501053032,131350502262-bg_centroid,7247.208050026586,Gwinett_GA,,34.0506235,-84.0038883,34.1157312,-84.0074799,,30,4,26,29,27,0,0,0,0,2,217416.24150079757,13.288814510586318,1,1.0
106172,131350501053033,131350502262-bg_centroid,7320.977071035514,Gwinett_GA,,34.0506235,-84.0038883,34.1164308,-84.0063563,,26,11,15,26,12,1,0,2,0,11,190345.40384692338,13.643385731575984,1,1.0
106763,131350501053034,131350502262-bg_centroid,7355.665906074899,Gwinett_GA,,34.0506235,-84.0038883,34.1167732,-84.0043893,,22,9,13,18,18,0,0,0,0,0,161824.64993364777,13.813372905511784,1,1.0
107354,131350501053035,131350502262-bg_centroid,7491.790331843333,Gwinett_GA,,34.0506235,-84.0038883,34.1179964,-84.0045599,,5,0,5,5,4,0,0,1,0,0,37458.95165921666,14.501141700148937,1,1.0
107945,131350501053036,131350502262-bg_centroid,7223.245494259402,Gwinett_GA,,34.0506235,-84.0038883,34.1155285,-84.000658,,11,2,9,10,5,5,0,0,0,0,79455.70043685343,13.175632855699996,1,1.0
108536,131350501053037,131350502262-bg_centroid,7027.63662436815,Gwinett_GA,,34.0506235,-84.0038883,34.1137625,-84.00051,,22,5,17,21,7,8,0,2,0,4,154608.0057360993,12.287047818734033,1,1.0
109127,131350501053038,131350502262-bg_centroid,7434.677576692346,Gwinett_GA,,34.0506235,-84.0038883,34.1174298,-84.0006065,,55,2,53,54,50,2,0,0,0,2,408907.266718079,14.208505100925558,1,1.0
109718,131350501053039,131350502262-bg_centroid,7662.049570385168,Gwinett_GA,,34.0506235,-84.0038883,34.1194585,-84.0001025,,24,4,20,20,15,0,1,1,0,3,183889.18968924403,15.40977680510804,1,1.0
110309,131350501053040,131350502262-bg_centroid,7550.461068370945,Gwinett_GA,,34.0506235,-84.0038883,34.1184243,-83.9993954,,15,2,13,15,15,0,0,0,0,0,113256.91602556418,14.80803828563928,1,1.0
110900,131350501053041,131350502262-bg_centroid,7406.453166276218,Gwinett_GA,,34.0506235,-84.0038883,34.1170769,-83.9984166,,25,1,24,25,21,1,0,3,0,0,185161.32915690547,14.066075551895125,1,1.0
111491,131350501053042,131350502262-bg_centroid,7159.25772681573,Gwinett_GA,,34.0506235,-84.0038883,34.114771,-83.9972221,,6,2,4,5,3,0,1,0,0,1,42955.54636089438,12.878102828591587,1,1.0
112082,131350501053043,131350502262-bg_centroid,6668.400866380842,Gwinett_GA,,34.0506235,-84.0038883,34.1104993,-83.9998254,,2,0,2,2,0,0,0,2,0,0,13336.801732761684,10.808305938046331,1,1.0
112673,131350501053044,131350502262-bg_centroid,6765.449982365258,Gwinett_GA,,34.0506235,-84.0038883,34.1114157,-84.000885,,83,5,78,80,30,6,0,42,0,2,561532.3485363164,11.189289365072325,1,1.0
113264,131350501053045,131350502262-bg_centroid,7036.980861869602,Gwinett_GA,,34.0506235,-84.0038883,34.1138984,-84.0025231,,102,23,79,95,60,20,2,0,0,13,717772.0479106995,12.328099280166366,1,1.0
113855,131350501053046,131350502262-bg_centroid,7110.983053972898,Gwinett_GA,,34.0506235,-84.0038883,34.114572,-84.0032748,,18,6,12,18,12,0,0,0,0,6,127997.69497151217,12.65809027173766,1,1.0
114446,131350501053047,131350502262-bg_centroid,7201.994614944639,Gwinett_GA,,34.0506235,-84.0038883,34.1153818,-84.00531,,19,7,12,12,8,4,0,0,0,0,136837.89768394813,13.076065962281575,1,1.0
115037,131350501053048,131350502262-bg_centroid,7151.37628770076,Gwinett_GA,,34.0506235,-84.0038883,34.1148926,-84.0067824,,20,9,11,19,12,0,0,3,0,4,143027.5257540152,12.841923594356937,1,1.0
115628,131350501053049,131350502262-bg_centroid,7089.795949585023,Gwinett_GA,,34.0506235,-84.0038883,34.1143594,-84.0060038,,18,4,14,17,14,0,0,0,0,3,127616.32709253041,12.562720377847775,1,1.0
116219,131350501053050,131350502262-bg_centroid,7064.061011152442,Gwinett_GA,,34.0506235,-84.0038883,34.1141506,-84.0044046,,22,13,9,18,4,8,0,0,0,6,155409.34224535374,12.447845169170893,1,1.0
116810,131350501053051,131350502262-bg_centroid,6820.118485682634,Gwinett_GA,,34.0506235,-84.0038883,34.1119579,-84.0041254,,44,21,23,40,31,4,0,1,0,4,300085.21337003587,11.409783348675418,1,1.0
117401,131350501053055,131350502262-bg_centroid,5395.917842503045,Gwinett_GA,,34.0506235,-84.0038883,34.098461,-84.0137262,,5,0,5,5,4,1,0,0,0,0,26979.589212515224,6.862669569575218,1,1.0
117992,131350501053059,131350502262-bg_centroid,6277.425288212336,Gwinett_GA,,34.0506235,-84.0038883,34.104775,-84.0231559,,30,17,13,22,9,4,0,0,0,9,188322.7586463701,9.400420865484735,1,1.0
118583,131350501053060,131350502262-bg_centroid,6535.997257250358,Gwinett_GA,,34.0506235,-84.0038883,34.1070361,-84.0238242,,23,15,8,21,7,0,0,2,0,12,150327.93691675825,10.309366577710803,1,1.0
119174,131350501053061,131350502262-bg_centroid,6625.3289990171725,Gwinett_GA,,34.0506235,-84.0038883,34.1080297,-84.023155,,10,0,10,10,10,0,0,0,0,0,66253.28999017173,10.643402483854874,1,1.0
119765,131350501053062,131350502262-bg_centroid,6638.181600444384,Gwinett_GA,,34.0506235,-84.0038883,34.1075366,-84.0256477,,17,2,15,14,14,0,0,0,0,0,112849.08720755452,10.692344386609031,1,1.0
120356,131350501053063,131350502262-bg_centroid,6575.49732323406,Gwinett_GA,,34.0506235,-84.0038883,34.1072704,-84.0243794,,63,32,31,51,27,7,0,0,0,17,414256.3313637458,10.455755371993527,1,1.0
120947,131350501053064,131350502262-bg_centroid,6967.744022107047,Gwinett_GA,,34.0506235,-84.0038883,34.1132444,-84.0011372,,36,0,36,36,20,16,0,0,0,0,250838.78479585372,12.02715196893404,1,1.0
121538,131350501053069,131350502262-bg_centroid,7593.315231127103,Gwinett_GA,,34.0506235,-84.0038883,34.1188745,-84.0066106,,2,0,2,0,0,0,0,0,0,0,15186.630462254207,15.036297959296736,1,1.0
122129,131350501101001,131350502262-bg_centroid,9965.98588934055,Gwinett_GA,,34.0506235,-84.0038883,34.1398777,-83.9940384,,27,0,27,25,18,6,1,0,0,0,269081.61901219486,35.07197327133797,1,1.0
122720,131350501101002,131350502262-bg_centroid,9773.013621897608,Gwinett_GA,,34.0506235,-84.0038883,34.1383668,-83.9977441,,4,0,4,4,4,0,0,0,0,0,39092.05448759043,32.73746146832653,1,1.0
123311,131350501101003,131350502262-bg_centroid,10179.989337828563,Gwinett_GA,,34.0506235,-84.0038883,34.141824,-83.9942274,,18,4,14,13,13,0,0,0,0,0,183239.80808091414,37.856087448065324,1,1.0
123902,131350501101004,131350502262-bg_centroid,10231.096375851492,Gwinett_GA,,34.0506235,-84.0038883,34.1423965,-83.9959129,,8,4,4,5,0,2,0,2,0,1,81848.77100681193,38.55302933756622,1,1.0
124493,131350501101005,131350502262-bg_centroid,10076.635190361896,Gwinett_GA,,34.0506235,-84.0038883,34.1412289,-84.0018428,,31,0,31,31,31,0,0,0,0,0,312375.6909012188,36.48492209765475,1,1.0
125084,131350501101007,131350502262-bg_centroid,9944.33664024049,Gwinett_GA,,34.0506235,-84.0038883,34.1400426,-84.0056826,,9,3,6,4,1,0,0,3,0,0,89499.02976216441,34.80198881119435,1,1.0
125675,131350501101009,131350502262-bg_centroid,10246.91404662079,Gwinett_GA,,34.0506235,-84.0038883,34.1427325,-84.0073105,,4,0,4,4,2,0,0,0,0,2,40987.65618648316,38.771322628676344,1,1.0
126266,131350501101010,131350502262-bg_centroid,10149.06255378348,Gwinett_GA,,34.0506235,-84.0038883,34.1418132,-84.0085845,,8,5,3,7,2,0,0,2,0,3,81192.50043026784,37.44047530875156,1,1.0
126857,131350501101011,131350502262-bg_centroid,10074.3705730784,Gwinett_GA,,34.0506235,-84.0038883,34.1410996,-84.0096281,,9,0,9,7,3,3,0,0,0,1,90669.3351577056,36.45544087874846,1,1.0
127448,131350501101012,131350502262-bg_centroid,10125.78838030153,Gwinett_GA,,34.0506235,-84.0038883,34.1414853,-84.0111993,,12,7,5,11,10,0,1,0,0,0,121509.46056361837,37.130715143753406,1,1.0
128039,131350501101013,131350502262-bg_centroid,9955.426787323097,Gwinett_GA,,34.0506235,-84.0038883,34.1398091,-84.0133784,,25,2,23,25,20,1,2,0,0,2,248885.6696830774,34.9400316829484,1,1.0
128630,131350501101014,131350502262-bg_centroid,9879.5669518017,Gwinett_GA,,34.0506235,-84.0038883,34.13923,-84.0118092,,5,1,4,4,1,0,0,3,0,0,49397.8347590085,34.00660297192673,1,1.0
129221,131350501101015,131350502262-bg_centroid,9831.64859033086,Gwinett_GA,,34.0506235,-84.0038883,34.1388853,-83.9975442,,3,1,2,3,0,2,0,0,0,1,29494.94577099258,33.42987769001333,1,1.0
129812,131350501101017,131350502262-bg_centroid,9510.93734007611,Gwinett_GA,,34.0506235,-84.0038883,34.1361486,-84.0024155,,8,0,8,7,7,0,0,0,0,0,76087.49872060888,29.81378158079158,1,1.0
130403,131350501101018,131350502262-bg_centroid,9686.994824881242,Gwinett_GA,,34.0506235,-84.0038883,34.1377406,-84.0038224,,16,0,16,15,11,1,0,3,0,0,154991.91719809987,31.74754013764121,1,1.0
130994,131350501101019,131350502262-bg_centroid,9615.710668179148,Gwinett_GA,,34.0506235,-84.0038883,34.1370955,-84.0048982,,11,8,3,5,1,0,0,0,0,4,105772.81734997063,30.949908857341526,1,1.0
131585,131350501101020,131350502262-bg_centroid,9829.388694472544,Gwinett_GA,,34.0506235,-84.0038883,34.1389847,-84.0069553,,17,6,11,12,8,0,0,2,0,2,167099.60780603325,33.402921359383384,1,1.0
132176,131350501101021,131350502262-bg_centroid,9460.907672344236,Gwinett_GA,,34.0506235,-84.0038883,34.1356318,-84.0082176,,29,2,27,29,26,0,0,0,0,3,274366.3224979828,29.286083773435692,1,1.0
132767,131350501101023,131350502262-bg_centroid,8865.013189877762,Gwinett_GA,,34.0506235,-84.0038883,34.1298874,-84.0142256,,6,6,0,4,4,0,0,0,0,0,53190.07913926657,23.67466053025977,1,1.0
133358,131350501101024,131350502262-bg_centroid,9424.030727877443,Gwinett_GA,,34.0506235,-84.0038883,34.134896,-84.0147619,,3,1,2,2,1,0,0,0,0,1,28272.092183632332,28.903105894837836,1,1.0
133949,131350501101025,131350502262-bg_centroid,9402.869583788144,Gwinett_GA,,34.0506235,-84.0038883,34.1346016,-84.0158665,,358,53,305,336,213,63,3,28,0,29,3366227.3109961557,28.685606940841947,1,1.0
134540,131350501101027,131350502262-bg_centroid,10002.25919483348,Gwinett_GA,,34.0506235,-84.0038883,34.1391557,-84.0231139,,134,16,118,127,117,5,0,2,0,3,1340302.7321076863,35.52903482329991,1,1.0
135131,131350501101028,131350502262-bg_centroid,9646.742824067464,Gwinett_GA,,34.0506235,-84.0038883,34.1356888,-84.0244643,,408,65,343,361,247,54,0,36,0,24,3935871.072219525,31.294648807164492,1,1.0
135722,131350501101029,131350502262-bg_centroid,10000.413957594674,Gwinett_GA,,34.0506235,-84.0038883,34.1369051,-84.0345308,,77,18,59,69,52,10,0,3,0,4,770031.8747347898,35.50564077846966,1,1.0
136313,131350501101030,131350502262-bg_centroid,10411.299062226475,Gwinett_GA,,34.0506235,-84.0038883,34.1409565,-84.0336326,,12,0,12,12,12,0,0,0,0,0,124935.5887467177,41.1144161299332,1,1.0
