id_dest,demographic,weighted_dist,demo_pop,avg_dist
131350506182,asian,566144.0198504507,156,3629.128332374684
131350506182,black,100521892.0607881,26209,3835.3959350142354
131350506182,hispanic,20350037.59198554,5076,4009.069659571619
131350506182,native,29724437.618082672,7768,3826.523895221765
131350506182,population,167658071.53749457,43695,3837.008159686339
131350506182,white,153802224.33615237,40162,3829.545947317175
131350507444,asian,630604.2289309432,141,4472.370417949952
131350507444,black,62768271.977700464,15183,4134.115259019987
131350507444,hispanic,20580121.64944007,4565,4508.241325178547
131350507444,native,74834375.22133563,17098,4376.791158108295
131350507444,population,168060588.99966606,39225,4284.527444223481
131350507444,white,153778881.8089643,35986,4273.297443699336
Bogan Park Community Recreation Center,asian,1031863.2696333006,245,4211.686814829798
Bogan Park Community Recreation Center,black,74341405.46330431,19054,3901.6167452138297
Bogan Park Community Recreation Center,hispanic,27560172.530580968,6668,4133.199239739198
Bogan Park Community Recreation Center,native,22621065.476492308,5794,3904.2225537611853
Bogan Park Community Recreation Center,population,139615772.94610456,35845,3894.9859937537885
Bogan Park Community Recreation Center,white,125304983.20295916,32377,3870.185106802952
Dacula Park Activity Building,asian,553918.639754771,148,3742.693511856561
Dacula Park Activity Building,black,59965817.41505502,14324,4186.387700017804
Dacula Park Activity Building,hispanic,17097392.5136893,4505,3795.203665635804
Dacula Park Activity Building,native,35869647.447709866,9026,3974.035835110776
Dacula Park Activity Building,population,122567444.13986422,30161,4063.7725585976664
Dacula Park Activity Building,white,112348761.16443522,27506,4084.51832925308
Gas South-Hudgens Center for Arts,asian,2391931.8005156093,488,4901.499591220511
Gas South-Hudgens Center for Arts,black,84209987.75493564,20748,4058.703863260827
Gas South-Hudgens Center for Arts,hispanic,73732159.60219702,15438,4776.017593094767
Gas South-Hudgens Center for Arts,native,61128800.116827466,15141,4037.302695781485
Gas South-Hudgens Center for Arts,population,284196605.075212,69801,4071.5262686095043
Gas South-Hudgens Center for Arts,white,252799750.86328438,62802,4025.3455441432498
George Pierce Park Community Recreation Center,asian,1098827.6472556829,251,4377.799391456904
George Pierce Park Community Recreation Center,black,159886752.36206925,34678,4610.610541613393
George Pierce Park Community Recreation Center,hispanic,39399509.69444892,8132,4844.996273296719
