,id_orig,id_dest,distance_m,location,address,dest_lat,dest_lon,orig_lat,orig_lon,dest_type,population,hispanic,non-hispanic,white,black,native,asian,pacific_islander,other,multiple_races,Weighted_dist,KP_factor,new_location,matching
1486349,131350505203018,131350505213-bg_centroid,2673.976280247628,Gwinett_GA,,33.9355385,-83.997319,33.9589976,-83.990945,,19,1,18,17,8,9,0,0,0,0,50805.54932470493,2.5973392334493672,1,1.0
1486940,131350505211003,131350505213-bg_centroid,2317.483003470368,Gwinett_GA,,33.9355385,-83.997319,33.9555448,-83.9902777,,62,4,58,55,54,1,0,0,0,0,143683.94621516284,2.2869881010248108,1,1.0
1487531,131350505211004,131350505213-bg_centroid,2158.096658382832,Gwinett_GA,,33.9355385,-83.997319,33.954701,-83.9936081,,24,5,19,18,11,5,0,0,0,2,51794.31980118797,2.160505145304217,1,1.0
1488122,131350505211005,131350505213-bg_centroid,1984.09634564632,Gwinett_GA,,33.9355385,-83.997319,33.9528754,-83.9922307,,2,1,1,0,0,0,0,0,0,0,3968.19269129264,2.0303981034621073,1,1.0
1488713,131350505211006,131350505213-bg_centroid,2035.0549593402643,Gwinett_GA,,33.9355385,-83.997319,33.9527905,-83.9899551,,27,15,12,22,10,0,2,0,0,10,54946.48390218714,2.0676687901967528,1,1.0
1489304,131350505211007,131350505213-bg_centroid,2066.520816597355,Gwinett_GA,,33.9355385,-83.997319,33.952651,-83.9885806,,31,5,26,27,21,4,0,2,0,0,64062.145314518006,2.09102350194579,1,1.0
1489895,131350505211008,131350505213-bg_centroid,2232.5572725699067,Gwinett_GA,,33.9355385,-83.997319,33.9529572,-83.9852823,,12,0,12,9,6,3,0,0,0,0,26790.68727083888,2.2186992492547217,1,1.0
1490486,131350505211011,131350505213-bg_centroid,2070.319576385064,Gwinett_GA,,33.9355385,-83.997319,33.9507611,-83.9843962,,11,1,10,7,4,3,0,0,0,0,22773.515340235703,2.093860819498349,1,1.0
1491077,131350505211012,131350505213-bg_centroid,1974.808963359088,Gwinett_GA,,33.9355385,-83.997319,33.9509139,-83.9866044,,18,7,11,17,4,3,0,3,0,7,35546.56134046358,2.023678130014268,1,1.0
1491668,131350505211013,131350505213-bg_centroid,1854.4211985323343,Gwinett_GA,,33.9355385,-83.997319,33.9492765,-83.985922,,17,10,7,13,7,4,0,0,0,2,31525.160375049683,1.9385567869463982,1,1.0
1492259,131350505211014,131350505213-bg_centroid,1521.3212202704158,Gwinett_GA,,33.9355385,-83.997319,33.9472903,-83.9888744,,69,6,63,68,20,43,0,0,0,5,104971.16419865869,1.7212353766514081,1,1.0
1492850,131350505211017,131350505213-bg_centroid,1138.5353075553016,Gwinett_GA,,33.9355385,-83.997319,33.9447715,-83.9919839,,42,13,29,40,13,13,0,2,0,12,47818.48291732267,1.5014107506228507,1,1.0
1493441,131350505211018,131350505213-bg_centroid,1462.988919810524,Gwinett_GA,,33.9355385,-83.997319,33.9486322,-83.9957657,,150,73,77,125,48,29,2,4,0,42,219448.3379715786,1.6857664131943855,1,1.0
1494032,131350505211021,131350505213-bg_centroid,1495.8479216688308,Gwinett_GA,,33.9355385,-83.997319,33.9482361,-83.9919635,,11,3,8,8,5,1,0,2,0,0,16454.32713835714,1.7056554580002277,1,1.0
