demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,88728630.96761061,2273.4026228601965,241270.38611073134,39029,6.181823416196452,2589.315620219257
black,104260062.42298464,2471.203186133791,314840.3837965755,42190,7.462440952751256,2856.9292851709156
hispanic,80264534.91333409,2415.205816908918,231860.03263794343,33233,6.976801150601614,2761.277623939705
native,2691003.9698368213,2389.879191684566,7758.837639584323,1126,6.890619573343094,2743.6097968247022
population,554671575.3871497,2395.9998764018405,1622839.451171416,231499,7.010135901975456,2768.0530127975853
white,274763197.0557266,2404.214037448169,814852.51396414,114284,7.130066448182948,2792.1655774331566
