demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,238459502.9449104,2392.9464124284796,663244.9051412101,99651,6.655677365417407,2746.6769009242607
black,461571964.2353156,2444.443078169287,1306254.4577230427,188825,6.917804621861738,2802.652082599559
hispanic,343134412.7331606,2339.6751152889397,940709.1916608819,146659,6.414261597725893,2693.138909493768
native,12814269.865098331,2345.2177644762687,35162.5061797115,5464,6.435304937721724,2697.8851220719694
population,1744210328.3278592,2458.420948644168,5013090.269137913,709484,7.065825683366945,2833.331026498197
white,687336851.0961437,2547.7018948138484,2055925.8202694117,269787,7.62055184374863,2942.8504688865064
