demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,297990727.3274931,2990.343572342406,600506.0988304798,99651,6.026092049557755,3420.611262782542
black,627540110.733517,3323.395264046165,1468616.5261574695,188825,7.777659346789194,3906.5488944242647
hispanic,463071442.57406276,3157.470339863648,994752.4940349468,146659,6.782757921675088,3645.8813221694286
native,17149798.748960305,3138.6893757247994,37330.96413815228,5464,6.8321676680366545,3659.7043369888443
population,2284418543.702052,3219.83095277984,5249647.507072452,709484,7.399247209341511,3811.5594531415677
white,879767724.930007,3260.9715254256394,2142945.706666187,269787,7.9431021756651985,3946.6350046200837
