demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,267369115.68611693,2683.0550188770503,650177.3687296783,99651,6.52454434706805,3090.2680337641614
black,527922803.9818946,2795.8310815935106,1355536.4923417484,188825,7.178797788119944,3247.717952363269
hispanic,388086910.1613342,2646.1854380660866,957838.0684015397,146659,6.531055498820663,3091.911472925259
native,14592019.656855328,2670.5746077700087,35922.62643052814,5464,6.574419185674988,3102.8150158390113
population,1973109208.7815893,2781.0482107864154,5104651.182248897,709484,7.194878506420014,3251.4045893324396
white,774020024.6459243,2869.004157523989,2094753.1594623097,269787,7.764470339424471,3376.9363677188385
