id_dest,demographic,weighted_dist,demo_pop,avg_dist
131350501111,asian,1516675.3139184988,757,2003.5341002886378
131350501111,black,3818299.326255972,1831,2085.362821548865
131350501111,hispanic,5953981.653882027,2984,1995.3021628290974
131350501111,native,277882.47681287624,145,1916.4308745715603
131350501111,population,24502703.1775203,11769,2081.9698510935764
131350501111,white,13219696.690401077,6230,2121.9416838525003
131350501191,asian,5607625.810307021,3112,1801.9363143660094
131350501191,black,2562217.25694745,1402,1827.5444058113053
131350501191,hispanic,2156976.3709333767,1275,1691.7461732810798
131350501191,native,54131.35861699163,36,1503.6488504719898
131350501191,population,26682169.51988927,14387,1854.6027330151712
131350501191,white,15740631.501013156,8300,1896.4616266280912
131350501211,asian,1647623.319208718,950,1734.3403360091768
131350501211,black,2100731.9609573274,1345,1561.8824988530316
131350501211,hispanic,2115660.4913029885,1395,1516.6025027261567
131350501211,native,76181.92777657197,42,1813.8554232517138
131350501211,population,16358376.603114752,9866,1658.055605424159
131350501211,white,10314536.10790061,6066,1700.385115051205
131350502191,asian,5371268.594807164,3311,1622.2496511045497
131350502191,black,5219819.814953567,3664,1424.6233119414758
131350502191,hispanic,5255004.951112146,3280,1602.1356558268737
131350502191,native,165505.66552495438,99,1671.7743992419635
131350502191,population,28798043.04345842,17851,1613.2453668398646
131350502191,white,12599474.812474264,7354,1713.281861908385
131350502232,asian,7614743.009102078,3984,1911.331076581847
131350502232,black,3542824.364967376,2198,1611.840020458315
131350502232,hispanic,2148819.206950151,1266,1697.3295473539897
131350502232,native,130679.62849398791,64,2041.8691952185611
131350502232,population,30206759.836144876,16559,1824.1898566426037
131350502232,white,15987753.05729361,8634,1851.720298505167
131350502253,asian,3395357.4046760183,1996,1701.0808640661414
131350502253,black,4026231.5492494325,2809,1433.332698202005
131350502253,hispanic,3799714.8303733557,2573,1476.7644113382648
131350502253,native,89513.94106851428,59,1517.1854418392252
131350502253,population,21680156.68147525,13926,1556.811480789548
131350502253,white,10290170.876050977,6467,1591.1815178677869
131350502302,asian,7816292.299636873,5119,1526.9178159087464
131350502302,black,6018937.856805541,4786,1257.6134259936357
131350502302,hispanic,8730540.17868291,6527,1337.6038269776177
131350502302,native,273823.32314552553,213,1285.555507725472
131350502302,population,30138825.700307135,21408,1407.830049528547
131350502302,white,7662358.785400981,5051,1516.9983736687748
131350502353,asian,4674911.0386317205,3628,1288.5642333604521
131350502353,black,1860423.8494964023,1565,1188.7692329050494
131350502353,hispanic,1198558.7349249322,987,1214.345222821613
131350502353,native,29880.48186568491,24,1245.0200777368711
131350502353,population,15049207.582124315,11028,1364.6361608745299
131350502353,white,7115119.669367318,4714,1509.359284973975
131350502381,asian,9246352.542661076,5579,1657.3494430294097
131350502381,black,3807952.9669761686,2637,1444.0473898278985
131350502381,hispanic,2249593.934532874,1300,1730.4568727175952
131350502381,native,55931.874392347665,32,1747.8710747608645
131350502381,population,23222273.421933983,13776,1685.7050974110034
131350502381,white,7515734.064253522,4028,1865.8724091989875
131350502393,asian,6217463.41652361,3996,1555.9217759068094
131350502393,black,3519777.7514178827,2158,1631.0369561714008
131350502393,hispanic,3715863.227069667,1815,2047.3075631237834
131350502393,native,116763.8795949733,53,2203.0920678296848
131350502393,population,24184830.791625027,14170,1706.762935188781
131350502393,white,10458365.9354332,6008,1740.7400025687748
131350503061,asian,875621.1636210079,717,1221.2289590251157
131350503061,black,2208783.282414052,1275,1732.3790450306292
131350503061,hispanic,4653264.241379691,3818,1218.7700998899138
131350503061,native,200291.90963103803,175,1144.5251978916458
131350503061,population,8799732.546035832,6673,1318.7071101507315
131350503061,white,1384317.0870464165,1098,1260.7623743592135
131350503082,asian,3159116.065858883,1992,1585.901639487391
131350503082,black,2661419.328976843,1391,1913.3136800696211
131350503082,hispanic,1662961.941587215,907,1833.4751285415823
131350503082,native,92665.07913200873,52,1782.0207525386295
