demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,414800523.690289,4162.532475241483,621776.0590572105,99651,6.239536573212616,4904.713379310956
black,835748786.5938972,4426.049445750813,1286888.5917484348,188825,6.815244759689844,5141.137713781613
hispanic,657174752.4249841,4480.971180936623,1023140.2843850413,146659,6.976321155776606,5203.714848616811
native,23968573.430072,4386.634961579794,36542.60404781071,5464,6.687885074635928,5090.603209073502
population,3166676105.314147,4463.35097805468,5138993.491090293,709484,7.2432831340668615,5304.313124173269
white,1239127506.0082176,4592.984487793028,2172134.275994509,269787,8.05129333879879,5587.622873173491
