demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,308464209.0835996,3095.445194565028,605636.7164715761,99651,6.0775779116273405,3635.890561069387
black,640066224.4019036,3389.7324210348397,1377652.7647816488,188825,7.29592355239851,4004.010669848958
hispanic,478390020.6391057,3261.9206502097086,978010.9253445354,146659,6.66860489533227,3822.871378684979
native,17719782.85854039,3243.005647609881,35996.70211550287,5464,6.587976229045181,3798.3626017343713
population,2383313034.465155,3359.2202705982872,5315887.157072693,709484,7.492610343676098,4057.606873101677
white,939193715.6314527,3481.2415558624125,2307467.114408247,269787,8.552921802786077,4324.274946737942
