id_dest,demographic,weighted_dist,demo_pop,avg_dist
131350501212,asian,9074616.886094283,3351,2708.0324936121406
131350501212,black,8270071.535873366,3288,2515.2285693045515
131350501212,hispanic,10939473.119066304,4349,2515.399659477191
131350501212,native,418245.3627235664,166,2519.5503778528096
131350501212,population,73729394.77166761,27818,2650.420403036437
131350501212,white,44606533.56916043,16540,2696.8883657291676
131350503111,asian,19252280.129691597,6303,3054.462974724988
131350503111,black,33253110.77347467,11274,2949.5397173562774
131350503111,hispanic,48023358.859076954,14965,3209.0450290061444
131350503111,native,1850721.3824121584,569,3252.585909335955
131350503111,population,171708593.2333195,53900,3185.688186146929
131350503111,white,70473361.1091482,21119,3336.9648709289363
131350504401,asian,19327178.812431306,7427,2602.2860929623407
131350504401,black,36599961.09429347,13948,2624.0293299608165
131350504401,hispanic,56267370.26019579,21812,2579.6520383365023
131350504401,native,1854305.5608690656,704,2633.9567625981044
131350504401,population,137692442.74347708,52526,2621.4149705570017
131350504401,white,28122705.58953389,10370,2711.9291793186007
131350505672,asian,24712650.391498506,9043,2732.793364093609
131350505672,black,34428572.67904111,13208,2606.645417855929
131350505672,hispanic,39809995.475438364,14868,2677.5622461284884
131350505672,native,1810287.9332423068,634,2855.3437432843957
131350505672,population,147304978.06665245,53545,2751.0501086311037
131350505672,white,48458292.025708176,16610,2917.4167384532316
131350505722,asian,20875147.348185226,6848,3048.3567973401323
131350505722,black,27769390.109159652,8822,3147.7431545182103
131350505722,hispanic,25314519.20218768,7956,3181.8148821251484
131350505722,native,848986.7272084283,266,3191.679425595595
131350505722,population,144268620.3445419,46736,3086.884207988315
131350505722,white,69504645.72337835,22753,3054.746438859858
131350506173,asian,10560915.458550742,3062,3449.0252967180736
131350506173,black,21207357.82560455,5915,3585.3521260531784
131350506173,hispanic,12992924.330634255,3488,3725.0356452506467
131350506173,native,344629.63095217146,100,3446.2963095217146
131350506173,population,119086361.8115958,33385,3567.0619083898696
131350506173,white,72506687.75010109,20386,3556.6902653831594
131350506252,asian,2585248.7438288056,673,3841.3800056891614
131350506252,black,30416741.617604297,7784,3907.597843988219
131350506252,hispanic,9279923.680680517,2291,4050.5995987256733
131350506252,native,301854.53949156206,69,4374.703470892204
131350506252,population,81784786.58508617,20652,3960.1388042362078
131350506252,white,38081392.23293823,9538,3992.597214608747
131350507252,asian,14040698.481674332,4306,3260.7288624417865
131350507252,black,55692400.19820981,19233,2895.6689127130353
131350507252,hispanic,15101052.041095259,5179,2915.823912163595
131350507252,native,732580.5971345652,239,3065.1907829898128
131350507252,population,137843813.4969484,45138,3053.830774446107
131350507252,white,50349721.64933848,15540,3240.007828142759
131350507522,asian,4841146.975716245,1589,3046.6626656489902
131350507522,black,49129615.021816894,16137,3044.5321324792026
131350507522,hispanic,12958749.412276061,4302,3012.2616021097306
131350507522,native,592897.6645643797,182,3257.67947562846
131350507522,population,114064185.9197927,36551,3120.6857793163717
131350507522,white,44417722.55194191,13690,3244.537805108978
Bogan Park Community Recreation Center,asian,11005619.52961704,3687,2984.9795306799674
Bogan Park Community Recreation Center,black,15130873.175237369,4732,3197.5640691541353
Bogan Park Community Recreation Center,hispanic,15450701.361958312,4753,3250.726143900339
Bogan Park Community Recreation Center,native,480430.07268604153,158,3040.6966625698833
Bogan Park Community Recreation Center,population,81108068.50582896,27176,2984.5477077505507
Bogan Park Community Recreation Center,white,39227895.064659536,13885,2825.199500515631
Dacula Park Activity Building,asian,5704994.741218629,1588,3592.56595794624
Dacula Park Activity Building,black,30398137.88634294,8430,3605.9475547263273
Dacula Park Activity Building,hispanic,15209393.830243394,4404,3453.5408333886
Dacula Park Activity Building,native,505541.6321646742,151,3347.9578289051274
Dacula Park Activity Building,population,92624563.28331885,26968,3434.610029787854
Dacula Park Activity Building,white,40145664.72249012,12210,3287.9332287051693
Gas South-Hudgens Center for Arts,asian,41596481.97907589,14297,2909.4552688729023
Gas South-Hudgens Center for Arts,black,34096930.86138437,10453,3261.927758670656
Gas South-Hudgens Center for Arts,hispanic,25891465.64963699,7304,3544.8337417356233
Gas South-Hudgens Center for Arts,native,691398.0877955203,199,3474.3622502287453
Gas South-Hudgens Center for Arts,population,154968204.25509244,47836,3239.5727956997334
Gas South-Hudgens Center for Arts,white,52123572.11942573,15312,3404.0995375800503
George Pierce Park Community Recreation Center,asian,26026312.517176773,8986,2896.3178852856413
George Pierce Park Community Recreation Center,black,14974262.9085362,4808,3114.4473603444676
George Pierce Park Community Recreation Center,hispanic,9509055.351243854,2965,3207.1012989018054
George Pierce Park Community Recreation Center,native,274285.3808370582,103,2662.9648624957103
George Pierce Park Community Recreation Center,population,100751434.00398068,33483,3009.032464354469
George Pierce Park Community Recreation Center,white,48282288.80173917,16035,3011.056364311766
Gwinnett County Fairgrounds,asian,10559329.810749697,4265,2475.810037690433
Gwinnett County Fairgrounds,black,27176033.901919886,10203,2663.5336569557862
Gwinnett County Fairgrounds,hispanic,12415190.833496653,4988,2489.011795007348
Gwinnett County Fairgrounds,native,512578.7061197587,195,2628.608749332096
Gwinnett County Fairgrounds,population,89987234.98125888,33722,2668.502312474316
Gwinnett County Fairgrounds,white,38621913.37900765,13880,2782.5586007930583
Lenora Park Gym,asian,1427433.052094991,513,2782.5205693859475
Lenora Park Gym,black,36122534.59372661,12657,2853.957066739876
Lenora Park Gym,hispanic,5732000.974614563,1813,3161.6111277521036
Lenora Park Gym,native,243854.99462687774,81,3010.555489220713
Lenora Park Gym,population,57694952.84798972,19755,2920.524062160958
Lenora Park Gym,white,13021995.391344463,4274,3046.793493529355
Lucky Shoals Park Community Recreation Center,asian,18763514.87673924,7416,2530.139546485874
Lucky Shoals Park Community Recreation Center,black,22861024.637067184,9482,2410.9918410743708
Lucky Shoals Park Community Recreation Center,hispanic,50074552.49055587,20058,2496.4878098791437
Lucky Shoals Park Community Recreation Center,native,2024943.3504395776,820,2469.4431102921676
Lucky Shoals Park Community Recreation Center,population,107310406.17996472,43542,2464.5263465151975
Lucky Shoals Park Community Recreation Center,white,18500477.695588008,7635,2423.1143019761635
Mountain Park Activity Building,asian,12124320.534777127,4372,2773.1748707175498
Mountain Park Activity Building,black,13524601.82192251,4627,2922.9742429052326
Mountain Park Activity Building,hispanic,7433499.070630196,2578,2883.4364121916974
Mountain Park Activity Building,native,398138.0280872091,140,2843.843057765779
Mountain Park Activity Building,population,73231811.06144355,25888,2828.7936905687407
Mountain Park Activity Building,white,38398054.22315767,13714,2799.9164520313307
Rhodes Jordan Park Community Recreation Center,asian,7928504.023370862,2353,3369.529971683324
Rhodes Jordan Park Community Recreation Center,black,46389596.90857524,15090,3074.194626148127
Rhodes Jordan Park Community Recreation Center,hispanic,25965295.84191045,9003,2884.0715141519995
Rhodes Jordan Park Community Recreation Center,native,1058951.387871206,382,2772.124052018864
Rhodes Jordan Park Community Recreation Center,population,115209465.50961673,37892,3040.4693737363227
Rhodes Jordan Park Community Recreation Center,white,34871529.59192312,11480,3037.5896857075886
Shorty Howell Park Activity Building,asian,24811837.37103189,9572,2592.126762539897
Shorty Howell Park Activity Building,black,22614279.320749164,8734,2589.223645609018
Shorty Howell Park Activity Building,hispanic,23369136.517015446,9583,2438.603414068188
Shorty Howell Park Activity Building,native,727385.5680431406,306,2377.0770197488255
Shorty Howell Park Activity Building,population,115719967.49288023,42971,2692.9782293379308
Shorty Howell Park Activity Building,white,43876635.03740862,14816,2961.43595014907
