demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,151923845.58581087,2763.960367969488,344779.9624284975,54966,6.272604199477813,3162.559511972571
black,346590226.18357134,2948.0982799459985,845274.7789532461,117564,7.189911698761917,3397.6379976777866
hispanic,240442903.3350369,2816.2161603110508,556745.1883545929,85378,6.520944369212126,3229.4341141035898
native,9176013.228921738,2781.4529338956463,20773.43077593894,3299,6.296887170639267,3169.2143174228977
population,1297778715.0969517,2931.395711248838,3201063.5391147193,442717,7.230496093700308,3407.3326755602156
white,546150759.4165776,3018.658335866119,1418840.1423914616,180925,7.842145322047598,3547.1955112523315
