demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,217860919.18144497,2186.2391665055543,632046.5487550144,99651,6.342601165618151,2470.3151493981036
black,440215904.1674685,2331.343329365648,1389313.3111824938,188825,7.35767674398249,2668.8391951658605
hispanic,318899836.4869708,2174.4307303811615,941861.802009733,146659,6.422120715467398,2486.976710735796
native,11932734.2144373,2183.8825429058015,35395.54937554226,5464,6.477955595816665,2498.5528447109596
population,1613767125.7882068,2274.564508555805,5020690.990182899,709484,7.076538710080705,2616.740257366836
white,624609242.8290967,2315.193996853431,2011367.2730811704,269787,7.4553898930681255,2686.4817653819123
