,id_dest,H7X001
1267,poll_2016_3,38
1268,poll_2016_3,38
1269,410470016022,69
1270,410470016022,2
1271,410470016022,65
1272,410470016022,3
1273,410470016022,18
1274,410470016022,79
1275,410470016022,123
1276,410470016022,19
1277,410470016042,39
1278,410470016022,13
1279,410470016022,27
1280,410470016022,114
1281,410470016022,30
1282,410470016022,26
1283,410470016022,28
1284,410470016022,55
1285,poll_2016_1,116
1286,poll_2016_1,60
1287,poll_2016_1,10
1288,410470016042,164
1289,410470016042,104
1290,410470016042,124
1291,410470016042,6
1292,410470016022,518
1293,410470016022,5
1294,410470016022,590
1295,410470016022,31
1296,410470016022,65
1297,410470016022,47
1298,410470016022,23
1299,410470016022,82
1300,410470016022,57
1301,410470016022,42
1302,410470016022,60
1303,410470016022,64
1304,410470016022,752
1305,410470016022,422
1306,410470016022,157
1307,410470016022,46
1308,410470016022,19
1309,410470016022,35
1310,410470016022,64
1311,410470016022,11
1312,410470016022,67
1313,410470016022,43
1314,410470016022,25
1315,410470016022,172
1316,poll_2016_6,56
1317,410470016022,99
1318,410470016022,26
1319,410470016022,66
1320,410470016022,516
1321,poll_2016_6,15
1322,410470016022,29
1323,410470016022,76
1324,poll_2016_6,236
1325,410470016022,53
1326,410470016022,202
1327,poll_2016_6,21
1328,poll_2016_6,8
1329,poll_2016_6,206
1330,poll_2016_6,334
1331,poll_2016_6,100
1332,poll_2016_6,203
1333,poll_2016_6,346
1334,poll_2016_6,63
1335,410470016042,57
1336,410470016042,121
1337,410470016042,55
1338,410470016042,65
1339,410470016022,108
1340,410470016042,44
1341,poll_2016_6,30
1342,poll_2016_6,50
1343,410470016042,272
1344,410470016042,83
1345,410470016042,70
1346,410470016042,65
1347,410470016042,14
1348,410470016042,26
1349,410470016042,35
1350,poll_2016_6,139
1351,410470016042,30
1352,poll_2016_6,79
1353,410470016042,29
1354,poll_2016_6,71
1355,poll_2016_6,102
1356,poll_2016_6,9
1357,410470016042,18
1358,410470016042,32
1359,poll_2016_6,154
1360,poll_2016_6,64
1361,poll_2016_6,6
1362,410470016042,111
1363,410470016042,84
1364,410470016042,22
1365,410470016042,20
1366,410470016042,78
1367,410470016042,45
1368,410470016042,48
1369,410470016042,46
1370,410470016042,504
1371,410470016042,145
1372,410470016042,102
1373,410470016042,76
1374,poll_2016_6,114
1375,poll_2016_6,10
1376,poll_2016_6,1
1377,poll_2016_6,21
1378,410470016042,89
1379,poll_2016_1,20
1380,poll_2016_6,243
1381,poll_2016_6,49
1382,poll_2016_6,170
1383,poll_2016_6,287
1384,poll_2016_1,152
1385,poll_2016_1,50
1386,poll_2016_1,52
1387,poll_2016_1,60
1388,poll_2016_1,13
1389,poll_2016_1,61
1390,poll_2016_1,137
1391,poll_2016_1,31
1392,school_523,428
1393,poll_2016_1,5
1394,school_523,74
1395,school_523,66
1396,poll_2016_3,130
1397,school_523,103
1398,school_523,91
1399,school_523,26
1400,school_523,10
1401,school_523,40
1402,school_523,9
1403,school_523,18
1404,school_523,18
1405,poll_2016_3,1
1406,poll_2016_3,297
1407,poll_2016_3,299
1408,poll_2016_4,171
1409,school_523,19
1410,school_523,29
1411,school_523,83
1412,school_523,32
1413,410470021022,85
1414,school_523,46
1415,410470021022,53
1416,school_523,7
1417,410470021022,62
1418,poll_2016_3,12
1419,poll_2016_3,44
1420,poll_2016_3,24
1421,poll_2016_3,22
1422,poll_2016_4,20
1423,poll_2016_4,1
1424,poll_2016_4,58
1425,poll_2016_4,504
1426,poll_2016_4,2
1427,410470021022,10
1428,410470021022,161
1429,410470021022,181
1430,410470021022,379
1431,410470021022,62
1432,410470021022,121
1433,school_523,469
1434,410470021022,43
1435,school_523,57
1436,410470021022,269
1437,410470021022,5
1438,410470021022,18
1439,poll_2016_4,5
1440,poll_2016_4,62
1441,poll_2016_4,2
1442,poll_2016_4,10
1443,school_523,384
1444,school_523,73
1445,school_523,11
1446,school_523,22
1447,poll_2016_3,22
1448,poll_2016_3,26
1449,poll_2016_3,17
1450,poll_2016_3,4
1451,poll_2016_3,34
1452,poll_2016_3,44
1453,poll_2016_4,8
1454,poll_2016_3,20
1455,poll_2016_3,14
1456,poll_2016_4,7
1457,poll_2016_3,55
1458,poll_2016_4,52
1459,poll_2016_4,12
1460,poll_2016_4,23
1461,poll_2016_3,4
1462,poll_2016_4,9
1463,poll_2016_3,75
1464,poll_2016_6,22
1465,poll_2016_6,16
1466,410470016022,157
1467,410470016042,59
1468,410470016042,24
1469,410470016022,22
1470,410470016022,308
1471,410470016022,10
1472,410470016022,1
1473,410470016022,69
1474,410470016042,100
1475,poll_2016_6,7
1476,410470016022,34
1477,410470016042,4
1478,410470016042,4
1479,410470016022,3
1480,poll_2016_6,1
1481,poll_2016_6,75
1482,410470016042,58
1483,poll_2016_6,39
1484,poll_2016_6,21
1485,410470016042,4
1486,410470016042,25
1487,410470016042,52
1488,410470016042,11
1489,poll_2016_6,83
1490,poll_2016_6,13
1491,poll_2016_6,82
1492,school_523,227
1493,school_523,18
1494,poll_2016_6,18
1495,school_523,126
1496,school_523,13
1497,school_523,16
1498,school_523,3
1499,school_523,25
1500,school_523,10
1501,school_523,13
1502,410470021022,10
1503,school_523,174
1504,poll_2016_6,126
1505,poll_2016_6,35
1506,poll_2016_6,4
1507,poll_2016_6,97
1508,poll_2016_4,28
1509,poll_2016_4,2
1510,school_523,18
1511,school_523,9
1512,410470021022,127
1513,school_523,50
1514,school_523,119
1515,school_523,41
1516,poll_2016_1,42
1517,poll_2016_1,31
1518,poll_2016_1,25
1519,poll_2016_1,40
1520,poll_2016_1,1
1521,poll_2016_1,90
1522,poll_2016_3,273
1523,poll_2016_3,102
1524,poll_2016_3,76
1525,poll_2016_3,44
1526,poll_2016_3,48
1527,poll_2016_3,65
1528,poll_2016_3,93
1529,poll_2016_3,37
1530,poll_2016_3,55
1531,poll_2016_3,13
1532,poll_2016_3,50
1533,poll_2016_3,88
1534,poll_2016_3,272
1535,poll_2016_1,40
1536,poll_2016_3,39
1537,poll_2016_3,193
1538,poll_2016_3,252
1539,poll_2016_3,8
1540,poll_2016_3,345
1541,poll_2016_1,10
1542,poll_2016_1,37
1543,poll_2016_1,50
1544,poll_2016_1,43
1545,poll_2016_1,2
1546,poll_2016_1,206
1547,poll_2016_1,20
1548,poll_2016_1,39
1549,poll_2016_1,37
1550,poll_2016_1,22
1551,poll_2016_1,18
1552,poll_2016_3,4
1553,poll_2016_1,1
1554,poll_2016_3,24
1555,poll_2016_3,10
1556,poll_2016_3,6
1557,poll_2016_3,30
1558,poll_2016_3,30
1559,poll_2016_3,24
1560,poll_2016_3,346
1561,poll_2016_3,161
1562,poll_2016_3,19
1563,poll_2016_3,16
1564,poll_2016_3,102
1565,poll_2016_3,20
1566,poll_2016_1,19
1567,poll_2016_1,4
1568,poll_2016_1,7
1569,poll_2016_1,48
1570,poll_2016_1,69
1571,poll_2016_1,9
1572,poll_2016_1,37
1573,poll_2016_1,131
1574,poll_2016_1,25
1575,poll_2016_1,681
1576,poll_2016_1,32
1577,poll_2016_1,3
1578,poll_2016_1,166
1579,poll_2016_1,13
1580,poll_2016_1,40
1581,poll_2016_1,21
1582,poll_2016_1,54
1583,poll_2016_1,34
1584,poll_2016_1,49
1585,poll_2016_1,28
1586,poll_2016_1,19
1587,poll_2016_1,16
1588,poll_2016_1,38
1589,poll_2016_1,34
1590,poll_2016_1,115
1591,poll_2016_1,12
1592,poll_2016_1,22
1593,poll_2016_1,84
1594,poll_2016_1,5
1595,poll_2016_1,32
1596,poll_2016_1,221
1597,410470016022,232
1598,410470016042,270
1599,410470016042,113
1600,410470016042,19
1601,410470016022,74
1602,410470016042,61
1603,410470016042,72
1604,410470016042,279
1605,410470016042,32
1606,410470016022,29
1607,410470016042,155
1608,410470016022,172
1609,410470016022,73
1610,410470016022,118
1611,poll_2016_1,14
1612,poll_2016_1,35
1613,poll_2016_1,23
1614,poll_2016_1,27
1615,poll_2016_1,51
1616,poll_2016_1,33
1617,poll_2016_1,57
1618,410470016042,4
1619,410470016042,109
1620,410470016042,24
1621,poll_2016_1,2120
1622,poll_2016_1,13
1623,poll_2016_1,120
1624,poll_2016_1,37
1625,poll_2016_1,54
1626,poll_2016_3,47
1627,poll_2016_3,22
1628,poll_2016_3,18
1629,poll_2016_3,18
1630,poll_2016_3,14
1631,poll_2016_3,11
1632,poll_2016_3,13
1633,poll_2016_3,45
1634,poll_2016_3,38
1635,poll_2016_1,47
1636,poll_2016_1,11
1637,poll_2016_1,49
1638,poll_2016_1,46
1639,poll_2016_1,71
1640,poll_2016_3,12
1641,poll_2016_3,25
1642,poll_2016_3,22
1643,poll_2016_3,24
1644,poll_2016_3,1
1645,poll_2016_3,16
1646,poll_2016_3,20
1647,poll_2016_3,41
1648,poll_2016_3,2
1649,poll_2016_1,2
1650,poll_2016_1,13
1651,poll_2016_3,46
1652,poll_2016_3,128
1653,poll_2016_3,90
1654,poll_2016_3,84
1655,poll_2016_3,31
1656,poll_2016_3,173
1657,poll_2016_3,64
1658,poll_2016_3,4
1659,poll_2016_3,6
1660,poll_2016_3,44
1661,poll_2016_1,30
1662,poll_2016_3,28
1663,poll_2016_3,25
1664,poll_2016_3,40
1665,poll_2016_3,118
1666,poll_2016_3,26
1667,poll_2016_3,22
1668,poll_2016_3,7
1669,poll_2016_3,26
1670,poll_2016_3,1
1671,poll_2016_3,750
1672,poll_2016_3,46
1673,poll_2016_1,30
1674,poll_2016_1,85
1675,poll_2016_1,9
1676,poll_2016_3,15
1677,poll_2016_3,26
1678,poll_2016_3,11
1679,poll_2016_3,28
1680,poll_2016_3,28
1681,410470016022,54
1682,410470016022,24
1683,410470016022,190
1684,410470016022,106
1685,410470016022,54
1686,410470016022,32
1687,410470016022,205
1688,410470016022,76
1689,410470016022,54
1690,410470016022,31
1691,poll_2016_1,108
1692,poll_2016_1,35
1693,410470016022,39
1694,poll_2016_1,97
1695,410470016022,127
1696,410470016022,92
1697,410470016042,66
1698,410470016042,121
1699,410470016022,258
1700,410470016022,154
1701,410470016022,16
1702,410470016022,17
1703,410470016022,4
1704,410470016022,59
1705,410470016022,255
1706,410470016022,46
1707,410470016022,67
1708,410470016022,21
1709,410470016022,5
1710,410470016022,14
1711,410470016022,12
1712,410470016022,252
1713,poll_2016_6,115
1714,410470016022,21
1715,poll_2016_6,143
1716,410470016022,37
1717,410470016022,3
1718,410470016022,27
1719,410470016022,185
1720,poll_2016_6,28
1721,poll_2016_6,25
1722,410470016022,72
1723,410470016022,79
1724,poll_2016_6,258
1725,poll_2016_6,53
1726,poll_2016_6,37
1727,poll_2016_6,78
1728,poll_2016_6,138
1729,poll_2016_6,1
1730,poll_2016_6,38
1731,poll_2016_6,15
1732,poll_2016_6,300
1733,poll_2016_6,27
1734,410470016022,7
1735,410470016042,95
1736,410470016042,45
1737,410470016022,10
1738,410470016042,45
1739,410470016042,51
1740,410470016042,85
1741,poll_2016_6,66
1742,poll_2016_6,256
1743,poll_2016_6,89
1744,410470016042,164
1745,poll_2016_6,30
1746,poll_2016_6,531
1747,410470016042,234
1748,410470016042,34
1749,410470016042,107
1750,410470016042,287
1751,410470016042,46
1752,410470016042,8
1753,410470016042,10
1754,410470016042,78
1755,410470016042,9
1756,410470016042,5
1757,410470016042,27
1758,poll_2016_6,61
1759,410470016042,49
1760,410470016042,25
1761,410470016042,30
1762,410470016042,13
1763,410470016042,48
1764,410470016042,80
1765,poll_2016_6,36
1766,poll_2016_6,54
1767,poll_2016_6,51
1768,poll_2016_6,85
1769,poll_2016_6,21
1770,poll_2016_6,59
1771,poll_2016_1,169
1772,poll_2016_6,133
1773,poll_2016_1,6
1774,school_523,114
1775,school_523,50
1776,school_523,6
1777,poll_2016_3,117
1778,school_523,1279
1779,school_523,4
1780,school_523,114
1781,poll_2016_3,39
1782,school_523,71
1783,school_523,28
1784,school_523,88
1785,school_523,88
1786,school_523,37
1787,school_523,30
1788,school_523,74
1789,school_523,28
1790,school_523,60
1791,school_523,8
1792,school_523,15
1793,school_523,92
1794,school_523,25
1795,poll_2016_3,91
1796,poll_2016_4,9
1797,school_523,103
1798,poll_2016_4,79
1799,410470021022,43
1800,410470021022,44
1801,410470021022,30
1802,410470021022,22
1803,poll_2016_3,24
1804,poll_2016_3,10
1805,poll_2016_3,199
1806,poll_2016_3,80
1807,poll_2016_3,38
1808,poll_2016_4,52
1809,poll_2016_4,120
1810,poll_2016_4,489
1811,poll_2016_4,20
1812,poll_2016_4,104
1813,poll_2016_4,19
1814,poll_2016_4,28
1815,poll_2016_4,25
1816,poll_2016_4,634
1817,410470021022,509
1818,poll_2016_4,106
1819,410470021022,62
1820,poll_2016_4,98
1821,poll_2016_4,3
1822,school_523,54
1823,school_523,57
1824,410470021022,67
1825,410470021022,50
1826,poll_2016_4,2
1827,410470021022,26
1828,410470021022,117
1829,school_523,209
1830,410470021022,38
1831,410470021022,32
1832,410470021022,271
1833,school_523,60
1834,poll_2016_3,189
1835,poll_2016_3,6
1836,poll_2016_4,30
1837,poll_2016_4,11
1838,poll_2016_3,32
1839,poll_2016_3,14
1840,poll_2016_4,422
1841,poll_2016_3,10
1842,poll_2016_3,11
1843,poll_2016_3,66
1844,poll_2016_6,301
1845,poll_2016_6,83
1846,410470016042,9
1847,410470016042,41
1848,410470016022,156
1849,410470016022,36
1850,410470016042,72
1851,410470016022,9
1852,410470016022,32
1853,410470016022,167
1854,410470016022,153
1855,410470016022,236
1856,poll_2016_6,26
1857,poll_2016_6,47
1858,410470016022,9
1859,410470016042,2
1860,410470016042,9
1861,poll_2016_6,93
1862,poll_2016_6,30
1863,410470016042,176
1864,410470016042,55
1865,410470016042,169
1866,410470016042,49
1867,poll_2016_6,19
1868,poll_2016_6,16
1869,poll_2016_6,182
1870,school_523,72
1871,school_523,21
1872,school_523,136
1873,school_523,45
1874,school_523,7
1875,school_523,36
1876,school_523,9
1877,school_523,89
1878,school_523,38
1879,school_523,12
1880,school_523,12
1881,school_523,10
1882,school_523,4
1883,school_523,3
1884,school_523,79
1885,school_523,16
1886,school_523,64
1887,poll_2016_4,18
1888,school_523,22
1889,school_523,21
1890,poll_2016_4,6
1891,poll_2016_1,23
1892,poll_2016_1,62
1893,poll_2016_1,78
1894,poll_2016_1,55
1895,poll_2016_1,213
1896,poll_2016_1,30
1897,poll_2016_1,13
1898,poll_2016_1,44
1899,poll_2016_3,705
1900,poll_2016_3,26
1901,poll_2016_3,17
1902,poll_2016_3,367
1903,poll_2016_3,236
1904,poll_2016_3,421
1905,poll_2016_3,43
1906,poll_2016_3,99
1907,poll_2016_1,16
1908,poll_2016_3,3
1909,poll_2016_3,116
1910,poll_2016_3,6
1911,poll_2016_3,74
1912,poll_2016_3,26
1913,poll_2016_3,8
1914,poll_2016_1,35
1915,poll_2016_1,22
1916,poll_2016_1,146
1917,poll_2016_3,16
1918,poll_2016_1,46
1919,poll_2016_1,128
1920,poll_2016_1,13
1921,poll_2016_1,106
1922,poll_2016_1,1
1923,poll_2016_3,148
1924,poll_2016_3,12
1925,poll_2016_3,53
1926,poll_2016_3,20
1927,poll_2016_1,5
1928,poll_2016_1,17
1929,poll_2016_3,4
1930,poll_2016_1,94
1931,poll_2016_1,5
1932,poll_2016_1,15
1933,poll_2016_1,31
1934,poll_2016_1,20
1935,poll_2016_1,23
1936,poll_2016_1,26
1937,poll_2016_1,53
1938,poll_2016_1,75
1939,poll_2016_1,12
1940,poll_2016_1,15
1941,poll_2016_1,4
1942,poll_2016_1,51
1943,poll_2016_1,8
1944,poll_2016_1,28
1945,poll_2016_1,20
1946,poll_2016_1,26
1947,poll_2016_1,30
1948,poll_2016_1,172
1949,poll_2016_1,16
1950,poll_2016_1,21
1951,poll_2016_1,50
1952,poll_2016_1,12
1953,poll_2016_1,30
1954,poll_2016_1,15
1955,poll_2016_1,6
1956,poll_2016_1,19
1957,poll_2016_1,50
1958,poll_2016_1,48
1959,poll_2016_1,48
1960,poll_2016_1,52
1961,poll_2016_1,7
1962,poll_2016_1,35
1963,poll_2016_1,12
1964,poll_2016_1,46
1965,poll_2016_1,22
1966,poll_2016_1,5
1967,poll_2016_1,5
1968,poll_2016_1,32
1969,poll_2016_1,24
1970,poll_2016_1,11
1971,410470016022,26
1972,poll_2016_1,25
1973,410470016022,278
1974,poll_2016_1,12
1975,poll_2016_1,53
1976,410470016042,32
1977,410470016042,44
1978,410470016022,122
1979,410470016022,45
1980,410470016042,104
1981,410470016022,757
1982,410470016022,566
1983,410470016022,104
1984,poll_2016_1,25
1985,poll_2016_1,56
1986,poll_2016_1,56
1987,poll_2016_1,101
1988,poll_2016_1,31
1989,poll_2016_1,11
1990,poll_2016_1,48
1991,poll_2016_1,33
1992,poll_2016_1,49
1993,poll_2016_1,90
1994,poll_2016_1,76
1995,410470016042,108
1996,410470016042,31
1997,410470016042,32
1998,410470016042,24
1999,410470016042,356
2000,410470016042,41
2001,410470016042,52
2002,410470016042,13
2003,410470016042,166
2004,410470016042,91
2005,poll_2016_1,34
2006,poll_2016_1,53
2007,poll_2016_1,50
2008,poll_2016_3,31
2009,poll_2016_3,11
2010,poll_2016_3,19
2011,poll_2016_3,31
2012,poll_2016_3,47
2013,poll_2016_1,24
2014,poll_2016_1,77
2015,poll_2016_1,27
2016,poll_2016_1,27
2017,poll_2016_1,26
2018,poll_2016_1,60
2019,poll_2016_1,82
2020,poll_2016_1,69
2021,poll_2016_1,12
2022,poll_2016_3,11
2023,poll_2016_3,3
2024,poll_2016_3,16
2025,school_523,210
2026,poll_2016_3,9
2027,poll_2016_1,21
2028,poll_2016_3,25
2029,poll_2016_3,146
2030,poll_2016_3,79
2031,poll_2016_3,103
2032,poll_2016_3,39
2033,poll_2016_3,40
2034,school_523,13
2035,poll_2016_3,15
2036,poll_2016_3,171
2037,poll_2016_3,97
2038,poll_2016_3,17
2039,poll_2016_3,17
2040,poll_2016_3,1
2041,poll_2016_3,74
2042,poll_2016_3,63
2043,poll_2016_1,30
2044,poll_2016_1,38
2045,poll_2016_3,24
2046,poll_2016_3,35
2047,poll_2016_3,19
2048,poll_2016_3,31
2049,poll_2016_3,19
2050,poll_2016_3,17
2051,poll_2016_3,64
2052,poll_2016_3,1
2053,poll_2016_3,42
2054,poll_2016_1,267
2055,poll_2016_3,25
2056,poll_2016_3,32
2057,poll_2016_3,13
2058,poll_2016_3,20
2059,poll_2016_3,17
2060,poll_2016_3,14
2061,poll_2016_3,44
2062,poll_2016_3,46
2063,poll_2016_3,46
2064,poll_2016_3,67
2065,410470016022,2
2066,410470016022,6
2067,410470016022,25
2068,410470016022,89
2069,410470016022,29
2070,poll_2016_1,36
2071,410470016022,134
2072,410470016022,12
2073,410470016022,348
2074,410470016022,159
2075,410470016022,66
2076,410470016022,45
2077,410470016022,17
2078,410470016022,79
2079,410470016022,28
2080,poll_2016_1,431
2081,poll_2016_1,101
2082,poll_2016_1,17
2083,410470016022,141
2084,410470016042,407
2085,410470016042,61
2086,410470016042,138
2087,410470016022,44
2088,410470016022,232
2089,410470016022,54
2090,410470016022,42
2091,410470016022,25
2092,410470016022,460
2093,410470016022,79
2094,410470016022,296
2095,410470016022,282
2096,410470016022,78
2097,410470016022,118
2098,410470016022,75
2099,410470016022,197
2100,410470016022,7
2101,410470016042,50
2102,poll_2016_6,39
2103,410470016022,33
2104,410470016022,7
2105,410470016022,68
2106,410470016022,20
2107,410470016022,559
2108,410470016022,62
2109,410470016022,187
2110,410470016022,1
2111,410470016022,155
2112,410470016022,140
2113,poll_2016_6,263
2114,poll_2016_6,29
2115,poll_2016_6,10
2116,poll_2016_6,2
2117,poll_2016_6,3
2118,poll_2016_6,100
2119,poll_2016_6,40
2120,poll_2016_6,58
2121,poll_2016_6,77
2122,410470016042,2
2123,410470016042,41
2124,410470016042,33
2125,410470016042,143
2126,410470016042,16
2127,410470016042,64
2128,410470016042,138
2129,poll_2016_6,155
2130,poll_2016_6,73
2131,410470016042,43
2132,410470016042,140
2133,410470016042,78
2134,410470016042,95
2135,410470016042,4
2136,410470016042,41
2137,410470016042,29
2138,410470016042,12
2139,410470016042,259
2140,poll_2016_6,225
2141,poll_2016_6,11
2142,poll_2016_6,13
2143,poll_2016_6,43
2144,410470016042,35
2145,410470016042,5
2146,poll_2016_6,95
2147,410470016042,790
2148,410470016042,216
2149,410470016042,40
2150,410470016042,4
2151,410470016042,80
2152,410470016042,4
2153,410470016042,183
2154,poll_2016_6,15
2155,poll_2016_6,5
2156,410470016042,49
2157,poll_2016_1,75
2158,poll_2016_6,23
2159,poll_2016_6,165
2160,poll_2016_6,23
2161,poll_2016_6,27
2162,410470016042,61
2163,poll_2016_1,52
2164,poll_2016_1,70
2165,poll_2016_1,87
2166,poll_2016_1,599
2167,poll_2016_3,2
2168,poll_2016_3,5
2169,school_523,351
2170,poll_2016_1,10
2171,school_523,11
2172,school_523,21
2173,school_523,166
2174,school_523,43
2175,school_523,65
2176,school_523,86
2177,school_523,66
2178,school_523,24
2179,school_523,17
2180,school_523,120
2181,school_523,17
2182,school_523,8
2183,school_523,556
2184,poll_2016_3,179
2185,school_523,317
2186,poll_2016_4,152
2187,school_523,24
2188,school_523,48
2189,school_523,42
2190,poll_2016_4,190
2191,poll_2016_3,36
2192,poll_2016_3,69
2193,poll_2016_3,164
2194,poll_2016_3,131
2195,poll_2016_3,8
2196,poll_2016_4,692
2197,poll_2016_4,243
2198,poll_2016_4,34
2199,poll_2016_4,51
2200,poll_2016_4,137
2201,poll_2016_4,81
2202,poll_2016_4,131
2203,poll_2016_4,24
2204,poll_2016_4,442
2205,poll_2016_4,58
2206,410470021022,312
2207,school_523,49
2208,poll_2016_4,85
2209,school_523,3
2210,school_523,77
2211,school_523,75
2212,school_523,20
2213,410470021022,44
2214,410470021022,45
2215,poll_2016_4,15
2216,school_523,205
2217,school_523,376
2218,poll_2016_3,13
2219,poll_2016_3,8
2220,poll_2016_4,23
2221,poll_2016_4,3
2222,poll_2016_3,10
2223,poll_2016_3,9
2224,poll_2016_3,15
2225,poll_2016_3,8
2226,poll_2016_3,5
2227,poll_2016_3,27
2228,poll_2016_4,7
2229,poll_2016_4,52
2230,poll_2016_6,103
2231,410470016042,55
2232,410470016042,322
2233,410470016022,140
2234,410470016022,73
2235,410470016042,6
2236,410470016022,976
2237,poll_2016_6,29
2238,410470016042,21
2239,poll_2016_6,1
2240,poll_2016_6,61
2241,410470016042,60
2242,poll_2016_6,8
2243,poll_2016_6,53
2244,poll_2016_6,4
2245,poll_2016_6,60
2246,poll_2016_6,3
2247,school_523,2
2248,school_523,172
2249,school_523,1
2250,school_523,1
2251,school_523,83
2252,school_523,289
2253,school_523,34
2254,school_523,83
2255,school_523,84
2256,school_523,7
2257,school_523,122
2258,school_523,8
2259,school_523,12
2260,school_523,5
2261,school_523,12
2262,school_523,14
2263,school_523,2
2264,poll_2016_6,2
2265,school_523,21
2266,school_523,51
2267,school_523,30
2268,poll_2016_4,147
2269,poll_2016_4,4
2270,poll_2016_4,2
2271,poll_2016_4,37
2272,poll_2016_1,84
2273,poll_2016_1,27
2274,poll_2016_1,53
2275,poll_2016_1,54
2276,poll_2016_1,35
2277,poll_2016_1,5
2278,poll_2016_3,17
2279,poll_2016_3,12
2280,poll_2016_3,26
2281,poll_2016_3,29
2282,poll_2016_3,16
2283,poll_2016_3,47
2284,poll_2016_3,29
2285,poll_2016_3,95
2286,poll_2016_3,163
2287,poll_2016_3,25
2288,poll_2016_1,7
2289,poll_2016_1,40
2290,poll_2016_1,46
2291,poll_2016_1,40
2292,poll_2016_1,697
2293,poll_2016_1,38
2294,poll_2016_1,119
2295,poll_2016_1,95
2296,poll_2016_1,75
2297,poll_2016_3,219
2298,poll_2016_1,132
2299,poll_2016_1,56
2300,poll_2016_4,55
2301,poll_2016_1,34
2302,poll_2016_3,63
2303,poll_2016_3,117
2304,poll_2016_3,5
2305,poll_2016_3,4
2306,poll_2016_3,87
2307,poll_2016_3,40
2308,poll_2016_3,151
2309,poll_2016_3,9
2310,poll_2016_3,2
2311,poll_2016_3,2
2312,poll_2016_3,40
2313,poll_2016_1,294
2314,poll_2016_1,49
2315,poll_2016_1,17
2316,poll_2016_1,32
2317,poll_2016_1,15
2318,poll_2016_1,106
2319,poll_2016_1,40
2320,poll_2016_1,89
2321,poll_2016_1,34
2322,poll_2016_1,34
2323,poll_2016_1,33
2324,poll_2016_1,9
2325,poll_2016_1,13
2326,poll_2016_1,13
2327,poll_2016_1,33
2328,poll_2016_1,21
2329,poll_2016_1,2
2330,poll_2016_1,27
2331,poll_2016_1,41
2332,poll_2016_1,9
2333,poll_2016_1,128
2334,poll_2016_1,14
2335,poll_2016_1,68
2336,poll_2016_1,49
2337,poll_2016_1,49
2338,poll_2016_1,50
2339,poll_2016_1,24
2340,poll_2016_1,41
2341,poll_2016_1,45
2342,poll_2016_1,41
2343,poll_2016_1,39
2344,poll_2016_1,40
2345,poll_2016_1,42
2346,poll_2016_1,25
2347,poll_2016_1,11
2348,poll_2016_1,16
2349,poll_2016_1,88
2350,poll_2016_1,46
2351,poll_2016_1,24
2352,poll_2016_1,51
2353,poll_2016_1,535
2354,410470016022,21
2355,poll_2016_1,10
2356,poll_2016_1,26
2357,poll_2016_1,43
2358,410470016042,27
2359,410470016042,34
2360,poll_2016_1,16
2361,410470016022,26
2362,410470016042,272
2363,410470016022,133
2364,410470016022,40
2365,410470016042,65
2366,poll_2016_1,236
2367,poll_2016_1,29
2368,poll_2016_1,15
2369,poll_2016_1,61
2370,poll_2016_1,69
2371,poll_2016_1,13
2372,poll_2016_1,46
2373,poll_2016_1,45
2374,poll_2016_1,33
2375,poll_2016_1,28
2376,poll_2016_1,27
2377,poll_2016_1,31
2378,poll_2016_1,26
2379,poll_2016_1,25
2380,poll_2016_1,55
2381,poll_2016_1,56
2382,poll_2016_1,39
2383,410470016042,20
2384,410470016042,24
2385,410470016042,16
2386,410470016042,64
2387,410470016042,36
2388,410470016042,57
2389,poll_2016_1,40
2390,poll_2016_3,253
2391,poll_2016_3,29
2392,poll_2016_3,64
2393,poll_2016_1,45
2394,poll_2016_1,60
2395,poll_2016_1,49
2396,poll_2016_1,25
2397,poll_2016_1,58
2398,poll_2016_3,33
2399,poll_2016_3,14
2400,poll_2016_3,38
2401,poll_2016_3,17
2402,poll_2016_3,29
2403,poll_2016_3,694
2404,school_523,11
2405,poll_2016_3,80
2406,poll_2016_3,36
2407,poll_2016_3,57
2408,poll_2016_3,34
2409,poll_2016_3,26
2410,poll_2016_3,40
2411,poll_2016_3,41
2412,poll_2016_3,58
2413,poll_2016_3,131
2414,poll_2016_3,14
2415,poll_2016_3,23
2416,poll_2016_1,8
2417,poll_2016_3,3
2418,poll_2016_3,97
2419,poll_2016_3,35
2420,poll_2016_3,47
2421,poll_2016_3,25
2422,poll_2016_3,25
2423,poll_2016_3,17
2424,poll_2016_3,20
2425,poll_2016_3,25
2426,poll_2016_3,1
2427,poll_2016_3,2
2428,poll_2016_3,19
2429,poll_2016_1,58
2430,poll_2016_1,12
2431,poll_2016_1,24
2432,poll_2016_3,15
2433,poll_2016_3,23
2434,poll_2016_3,11
2435,poll_2016_3,15
2436,poll_2016_3,2
2437,poll_2016_3,27
2438,poll_2016_3,8
2439,410470016022,11
2440,410470016022,65
2441,410470016022,13
2442,410470016022,23
2443,410470016022,9
2444,410470016042,29
2445,410470016022,74
2446,410470016022,297
2447,410470016022,68
2448,410470016022,219
2449,410470016022,19
2450,410470016022,39
2451,410470016022,38
2452,410470016042,82
2453,410470016042,22
2454,410470016022,69
2455,410470016022,39
2456,410470016022,4
2457,410470016022,198
2458,410470016022,73
2459,410470016022,28
2460,410470016022,243
2461,410470016022,145
2462,410470016022,50
2463,410470016022,301
2464,410470016022,2
2465,410470016022,205
2466,410470016022,63
