demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,15416185.719473507,2821.4102707674792,35874.89373173051,5464,6.565683333039991,3293.5069233874246
black,797493882.954517,2956.0130138016916,2125410.283653787,269787,7.878104888870801,3612.4357772032463
hispanic,420108734.0071619,2864.5274685301406,988549.0117865036,146659,6.740459240731926,3339.485595430035
native,566729306.8464044,3001.3467858938407,1450840.1915136648,188825,7.683517497755408,3568.6649744463157
population,2071128665.5300977,2919.204189988918,5220461.018201157,709484,7.358109581331161,3492.9288433085535
white,1874454766.903029,2919.5477619682215,4736294.921350408,642036,7.376992756403704,3497.4144805956685
