demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,244115111.22176442,2449.7005671971624,605568.4894029164,99651,6.076893251476818,2839.0365856010185
black,512984465.725115,2716.719002913359,1565100.7479040192,188825,8.288630996446546,3327.3797209400386
hispanic,363681741.5850768,2479.7778628319898,973498.1398241044,146659,6.637834294684297,2977.9479579248978
native,13371392.825569956,2447.1802389403288,35129.956353237416,5464,6.429347795248429,2927.739313989049
population,1835988648.6769314,2587.7802017761237,5247402.259477096,709484,7.396082588863309,3148.125136069594
white,700631771.4358673,2596.9812164258,2046182.2732663332,269787,7.58443614134978,3187.690529857038
