demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,20131798.888671882,3684.4434276485877,36615.82863945434,5464,6.701286354219316,4273.979900465871
black,1046988811.1470543,3880.797855890218,2101238.666994301,269787,7.7885097020771985,4611.777924174089
hispanic,550903626.0205648,3756.357441551932,1014661.1734594709,146659,6.91850601367438,4345.651821632036
native,717901014.7963835,3801.9383810214936,1327795.4840990857,188825,7.0318839353850695,4382.172201292914
population,2683847804.4613256,3782.8165321012534,5092705.929728612,709484,7.178041970965677,4428.392183818244
white,2425455827.007253,3777.756741066316,4602921.027539926,642036,7.169256906995754,4425.640754161211
