demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,17592330.120133862,3219.679743801951,36881.63685214857,5464,6.749933538094541,3714.179658648779
black,892575667.420084,3308.4458013917792,1985962.9572592766,269787,7.361225549263962,3882.805345431615
hispanic,476659287.39851624,3250.119579422444,994965.5935751471,146659,6.784210949039248,3724.0321019331236
native,649699939.4360371,3440.751698324041,1466496.191900843,188825,7.76643024970657,3987.0305004508537
population,2338876851.743145,3296.5885795072827,5086021.047329761,709484,7.168619795978149,3831.235062264912
white,2116204935.585271,3296.0845428998855,4607799.648469831,642036,7.17685557892366,3833.46840722032
