demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,267641326.5240251,2685.7866606860453,612821.0765961991,99651,6.14967312516883,3116.4092998285555
black,561321071.8305583,2972.7052658840635,1497509.2394708754,188825,7.930672524670332,3552.7804792625384
hispanic,404499532.60526335,2758.0955318477786,972201.8466420532,146659,6.628995470049934,3245.180612169714
native,14717142.068134746,2693.4740241827867,34789.3955630967,5464,6.367019685779045,3176.000219025232
population,2020946383.6054158,2848.473515407558,5256881.036055824,709484,7.409442688003991,3436.1421973030547
white,772295092.8135105,2862.610477204278,2122604.920050948,269787,7.867706450091917,3539.1041470597393
