demographic,weighted_dist,avg_dist,demo_res_obj_summand,demo_pop,avg_KP_weight,y_EDE
asian,233944456.15471727,2347.6378175303535,581716.1393468507,99651,5.837534388484317,2724.549288363059
black,506957599.23168546,2684.8012669492146,1615961.991956459,188825,8.557987512016199,3315.315672904663
hispanic,357662721.3696132,2438.7369433148538,993853.9239036931,146659,6.776630986872221,2954.9088112161917
native,13167862.33813543,2409.930881796382,35947.496894338256,5464,6.578970881101438,2909.196055235321
population,1791043969.5439818,2524.4317976782872,5284164.815784228,709484,7.447898494940306,3100.7669106733833
white,678635714.7765316,2515.4500208554587,2036463.1357286233,269787,7.548410915754366,3121.46794181458
