id_dest,demographic,weighted_dist,demo_pop,avg_dist
Atlantic Communication Services Inc,asian,10512308.310986029,4154,2530.6471620091547
Atlantic Communication Services Inc,black,22266647.054727804,8087,2753.3877896287627
Atlantic Communication Services Inc,hispanic,41026761.19416765,16216,2530.0173405382125
Atlantic Communication Services Inc,native,1583029.5108886987,633,2500.8365100927313
Atlantic Communication Services Inc,population,91880995.30740803,35086,2618.7366843586624
Atlantic Communication Services Inc,white,19961888.002962183,7396,2699.011357891047
Bethesda Senior Center,asian,13146759.037063127,5549,2369.2122971820377
Bethesda Senior Center,black,18856403.21687524,7415,2543.007851230646
Bethesda Senior Center,hispanic,27191974.894244097,11030,2465.2742424518674
Bethesda Senior Center,native,818335.9020123364,353,2318.2320170321145
Bethesda Senior Center,population,80192924.66237974,31969,2508.458965322023
Bethesda Senior Center,white,22057697.795060635,8450,2610.3784372852824
Bogan Park Community Recreation Center,asian,9278767.079460587,3320,2794.8093612833095
Bogan Park Community Recreation Center,black,11308524.62644512,3939,2870.912573354943
Bogan Park Community Recreation Center,hispanic,12406449.256667614,4112,3017.1326013296725
Bogan Park Community Recreation Center,native,390559.99368791323,136,2871.7646594699504
Bogan Park Community Recreation Center,population,65237045.344318576,23751,2746.7073110318966
Bogan Park Community Recreation Center,white,31782650.38769443,12228,2599.1699695530283
Dacula Park Activity Building,asian,2605736.8074537786,879,2964.4332280475296
Dacula Park Activity Building,black,14198052.170643633,4769,2977.1549948927727
Dacula Park Activity Building,hispanic,7393183.376396808,2629,2812.1656053240044
Dacula Park Activity Building,native,253160.5624759573,91,2781.9842030324976
Dacula Park Activity Building,population,42771817.222134486,15537,2752.900638613277
Dacula Park Activity Building,white,17897661.7604363,7037,2543.365320511056
Esan Community of Georgia,asian,4579891.638498467,1812,2527.5340168313837
Esan Community of Georgia,black,32323722.191703647,13092,2468.967475687721
Esan Community of Georgia,hispanic,9286696.161966333,3533,2628.5582117085573
Esan Community of Georgia,native,504587.5225092892,185,2727.5001216718338
Esan Community of Georgia,population,70665099.37982072,27437,2575.5403061493867
Esan Community of Georgia,white,23074005.65286669,8489,2718.106449860607
Gas South-Hudgens Center for Arts,asian,14695782.270839293,7144,2057.080385055892
Gas South-Hudgens Center for Arts,black,5170170.317082015,2881,1794.5749104762288
Gas South-Hudgens Center for Arts,hispanic,2747140.137062046,1307,2101.866975563922
Gas South-Hudgens Center for Arts,native,85089.34369827087,35,2431.124105664882
Gas South-Hudgens Center for Arts,population,35486100.93856874,16890,2101.0124889620333
Gas South-Hudgens Center for Arts,white,12045314.865837278,5210,2311.9606268401685
George Pierce Park Community Recreation Center,asian,24657693.51306851,8697,2835.195298731575
George Pierce Park Community Recreation Center,black,13692048.909119386,4505,3039.3005347656795
George Pierce Park Community Recreation Center,hispanic,7814579.172079634,2581,3027.733115877425
George Pierce Park Community Recreation Center,native,244050.963346083,97,2515.9893128462168
George Pierce Park Community Recreation Center,population,97390894.47682337,32748,2973.949385514333
George Pierce Park Community Recreation Center,white,49102759.74868224,16240,3023.56895004201
Gwinnett County Fairgrounds,asian,6607014.045853329,3211,2057.6188246195356
Gwinnett County Fairgrounds,black,10723305.142086027,5671,1890.9019823815954
Gwinnett County Fairgrounds,hispanic,7442760.112400538,3677,2024.139274517416
Gwinnett County Fairgrounds,native,306297.8311285849,143,2141.9428750250695
Gwinnett County Fairgrounds,population,42141936.361841984,20586,2047.116310203147
Gwinnett County Fairgrounds,white,17086257.76553556,7893,2164.7355587907714
Gwinnett County Public Library - Duluth Branch,asian,11312118.175058166,4969,2276.5381716760244
Gwinnett County Public Library - Duluth Branch,black,8084556.200165922,3602,2244.463131639623
Gwinnett County Public Library - Duluth Branch,hispanic,6089776.664357893,2852,2135.2653100834127
Gwinnett County Public Library - Duluth Branch,native,125174.33373148787,66,1896.5808141134526
Gwinnett County Public Library - Duluth Branch,population,44053569.55434825,20398,2159.700438981677
Gwinnett County Public Library - Duluth Branch,white,17885395.220870454,8633,2071.747390347556
Gwinnett County Public Library - Five Forks Branch,asian,14649009.459938204,5708,2566.3996951538547
Gwinnett County Public Library - Five Forks Branch,black,20618171.155076414,8103,2544.5108176078506
Gwinnett County Public Library - Five Forks Branch,hispanic,15432534.697208768,6214,2483.510572450719
Gwinnett County Public Library - Five Forks Branch,native,724963.1617153597,281,2579.94007727886
Gwinnett County Public Library - Five Forks Branch,population,80527737.5410931,32426,2483.431121356106
Gwinnett County Public Library - Five Forks Branch,white,28996544.46731743,12103,2395.814630035316
Gwinnett County Public Library - Grayson Branch,asian,4269331.824331047,1611,2650.112864265082
Gwinnett County Public Library - Grayson Branch,black,30242819.78828891,9620,3143.744260736893
Gwinnett County Public Library - Grayson Branch,hispanic,9336584.988812739,2708,3447.778799413862
Gwinnett County Public Library - Grayson Branch,native,337795.47647883306,100,3377.9547647883305
Gwinnett County Public Library - Grayson Branch,population,71206182.59248604,23722,3001.693895644804
Gwinnett County Public Library - Grayson Branch,white,25937672.924720265,9261,2800.7421363481553
Gwinnett County Public Library - Lawrenceville2,asian,13565880.96102911,5174,2621.9329263682084
Gwinnett County Public Library - Lawrenceville2,black,18615754.326097853,6704,2776.8129961363147
Gwinnett County Public Library - Lawrenceville2,hispanic,16884461.429249752,5950,2837.7246099579415
Gwinnett County Public Library - Lawrenceville2,native,524506.2070526045,177,2963.311904252003
Gwinnett County Public Library - Lawrenceville2,population,91192964.29167852,33853,2693.7927005487995
Gwinnett County Public Library - Lawrenceville2,white,41841127.81985384,15814,2645.8282420547516
Gwinnett County Public Library - Peachtree Corners Branch,asian,8523116.342706053,3424,2489.2279038277024
Gwinnett County Public Library - Peachtree Corners Branch,black,22485186.573908508,6346,3543.2062045238745
