id_dest,demographic,weighted_dist,demo_pop,avg_dist
131350501212,asian,9064280.97030963,3349,2706.5634429112065
131350501212,black,8270071.535873366,3288,2515.2285693045515
131350501212,hispanic,10913633.329604674,4344,2512.3465307561405
131350501212,native,418245.3627235664,166,2519.5503778528096
131350501212,population,73688051.10852902,27810,2649.6961923239487
131350501212,white,44596197.65337578,16538,2696.5895303770576
131350506162,asian,3596544.2557771723,1330,2704.1686133662947
131350506162,black,8324696.581587946,2913,2857.7743156841557
131350506162,hispanic,4486265.982450855,1605,2795.1812974771683
131350506162,native,106175.23391249834,33,3217.431330681768
131350506162,population,45582992.34551187,16076,2835.4685460009873
131350506162,white,28521833.719750054,9966,2861.9138791641635
Bogan Park Community Recreation Center,asian,8823700.834043363,3225,2736.031266370035
Bogan Park Community Recreation Center,black,10986424.914740372,3887,2826.4535412246905
Bogan Park Community Recreation Center,hispanic,10941058.696589734,3825,2860.407502376401
Bogan Park Community Recreation Center,native,425355.013077924,146,2913.390500533726
Bogan Park Community Recreation Center,population,63398484.38523527,23464,2701.946999029802
Bogan Park Community Recreation Center,white,32155230.46054588,12369,2599.662904078412
Dacula Park Activity Building,asian,1755609.1541332812,690,2544.3610929467845
Dacula Park Activity Building,black,10105905.148763431,3878,2605.9580063856192
Dacula Park Activity Building,hispanic,4667213.980354929,2036,2292.344784064307
Dacula Park Activity Building,native,151452.21906344176,68,2227.2385156388495
Dacula Park Activity Building,population,30919758.37992965,12829,2410.145637222671
Dacula Park Activity Building,white,13893109.07333428,6050,2296.3816650139306
George Pierce Park Community Recreation Center,asian,21249570.238312915,7895,2691.52251276921
George Pierce Park Community Recreation Center,black,11029134.74327029,3893,2833.068261821292
George Pierce Park Community Recreation Center,hispanic,6284729.44916349,2221,2829.6845786418235
George Pierce Park Community Recreation Center,native,212160.25007815473,89,2383.8230345860084
George Pierce Park Community Recreation Center,population,79609299.27950872,28609,2782.6662686395443
George Pierce Park Community Recreation Center,white,39192327.94356594,13935,2812.5100784762067
Gwinnett County Fairgrounds,asian,22715.018527218297,6,3785.8364212030497
Gwinnett County Fairgrounds,black,34072.527790827444,9,3785.836421203049
Gwinnett County Fairgrounds,hispanic,34072.527790827444,9,3785.836421203049
Gwinnett County Fairgrounds,native,0.0,0,
Gwinnett County Fairgrounds,population,185505.98463894942,49,3785.836421203049
Gwinnett County Fairgrounds,white,71930.89200285795,19,3785.8364212030497
